r,tau,nur,nu_r,Jtau,Jr,T,mu,alpha,ur,v,n,ok,kappa,tau_n
0.04166666666666667,5.316235859013036,-3.149399924876672e-5,-3.149399924876672e-5,0.014741667824480704,1.8968364111279205e-5,0.24610332321035963,0.15869654847002065,0.6448370806206991,0.0034231058911809785,0.0034230858359721077,0.014741689262389807,true,0.005902818417316764,0.13730142060101083
0.12499999999999999,5.316235859013036,-9.448199774630015e-5,-9.448199774630015e-5,0.014741667824480702,5.695646846514966e-5,0.24607158423729772,0.15883438778134953,0.6454804128386418,0.010272683412234293,0.010272141427136538,0.01474186053773385,true,0.005901395259182431,0.13733087424983895
0.20833333333333331,5.316235859013036,-0.00015740057154549654,-0.00015740057154549654,0.014852289003446536,9.713473593571384e-5,0.2460039791960128,0.15910730498762368,0.646767200707957,0.017137187536083617,0.017134671638219186,0.01485280516101417,true,0.00589786819151511,0.1373936472378802
0.2916666666666667,5.316235859013036,-0.00022010542654401287,-0.00022010542654401287,0.014893164574526,0.00013774363232732346,0.24590127976151063,0.15951486713988902,0.6486947416239388,0.02402614346559369,0.02401921185386446,0.01489415308718976,true,0.005892342926317601,0.13748909948493268
0.375,5.316235859013036,-0.00028251002839790206,-0.00028251002839790206,0.014899933145187528,0.0001786812081550508,0.24576388781839742,0.16005594530410852,0.6512590060520967,0.030949238644405627,0.030934426836975903,0.014901537380349019,true,0.005884854020249776,0.1376169722103443
0.4583333333333333,5.316235859013036,-0.000344528089322171,-0.000344528089322171,0.014886677398759846,0.0002200028825074321,0.24559216681853094,0.16072891743448436,0.654454576123544,0.03791589331611347,0.037888668438928026,0.014889032604954852,true,0.005875419114847643,0.1377770795133966
0.5416666666666666,5.316235859013036,-0.0004060752812676028,-0.0004060752812676028,0.014859257886704745,0.0002617802376763824,0.24538617346236202,0.16153151058089552,0.6582747035079858,0.04493564412377174,0.044890345414560835,0.01486248905444482,true,0.005863995356869801,0.13796955873137465
0.6249999999999999,5.316235859013036,-0.0004670588210318898,-0.0004670588210318898,0.014820310250484785,0.0003040774471409726,0.24514607749974515,0.16246107814584615,0.6627113099372967,0.05201758646066875,0.051947353602357124,0.014824529945385486,true,0.005850548648432467,0.13819447975995366
0.7083333333333333,5.316235859013036,-0.000527381595517213,-0.000527381595517213,0.014770995247774761,0.00034693440066901394,0.24487216894981118,0.16351457341363945,0.6677548294479855,0.059170149714413416,0.05906684040672732,0.014776301909089977,true,0.005835054147826651,0.13845183699410418
0.7916666666666666,5.316235859013036,-0.0005869498623851162,-0.0005869498623851162,0.014711989561963944,0.0003903835067539293,0.24456448268776163,0.16468834897705245,0.6733943832200362,0.06640185075662104,0.06625594336928645,0.014718465795798531,true,0.005817435993642639,0.1387419019449847
0.8749999999999999,5.316235859013036,-0.0006456591565924418,-0.0006456591565924418,0.01464367974524597,0.00043444816881626515,0.24422318605170826,0.1659784370182914,0.6796178516119659,0.07372046703427898,0.07352095530417145,0.014651390161520167,true,0.005797631763332589,0.13906486022124884
