r,tau,nur,nu_r,Jtau,Jr,T,mu,alpha,ur,v,n,ok,kappa,tau_n
0.04166666666666667,3.3101579368141376,-1.467647362587966e-5,-1.467647362587966e-5,0.027252372860883306,3.056994833209106e-5,0.29786750259242545,-0.05159630060703787,-0.17321896533855025,0.0016602753857159938,0.0016602730974342563,0.02725235966710318,true,0.008726071367199618,0.10045365214687134
0.12499999999999999,3.3101579368141376,-4.402942087763897e-5,-4.402942087763897e-5,0.027252372860883306,9.17282359371112e-5,0.2978396296303528,-0.05153350727765895,-0.17302434649686113,0.004981520300889155,0.004981458492470138,0.0272522540539519,true,0.008722998504716162,0.10046878788513242
0.20833333333333331,3.3101579368141376,-7.369616845394007e-5,-7.369616845394007e-5,0.027271969173734385,0.00015284545891301366,0.29778087205288917,-0.051406721490669195,-0.17263271860369458,0.008306857373166847,0.008306570785306257,0.02727164042791174,true,0.00871635918650572,0.10050070771739823
0.2916666666666667,3.3101579368141376,-0.00010376367986558371,-0.00010376367986558371,0.027255982221573424,0.00021346066417176555,0.2976918213453367,-0.05121501531484104,-0.17204038419123774,0.011638977886690527,0.011638189625014846,0.02725534382190927,true,0.008706289193188374,0.10054911769084023
0.375,3.3101579368141376,-0.00013437696976967715,-0.00013437696976967715,0.027218415875255614,0.0002733796901878763,0.2975727521273591,-0.050956945648138324,-0.1712419745552815,0.014981483928611934,0.014979802953034648,0.027217374587227082,true,0.008692885566036156,0.10061390956994079
0.4583333333333333,3.3101579368141376,-0.00016567276552504516,-0.00016567276552504516,0.027163753784075116,0.0003324497708381785,0.2974239195036957,-0.05063064020836837,-0.1702305594414011,0.018338797618355645,0.018335714621719196,0.02716222441239242,true,0.008676256218270739,0.10069499908964355
0.5416666666666666,3.3101579368141376,-0.00019777856932132654,-0.00019777856932132654,0.02709402839290012,0.0003905610674461648,0.2972453143725096,-0.050233801058386894,-0.16899778946703123,0.02171641264377959,0.021711293696195,0.027091934861350794,true,0.008656476607333015,0.10079245936277345
0.6249999999999999,3.3101579368141376,-0.00023080483958556585,-0.00023080483958556585,0.02701014229976137,0.0004476433709045892,0.297037012671288,-0.04976381155494822,-0.16753404266834135,0.0251208095707492,0.025112887013064845,0.027007418235443482,true,0.008633647788607365,0.1009063309240132
0.7083333333333333,3.3101579368141376,-0.0002648489750379661,-0.0002648489750379661,0.026912039144213157,0.0005036451725942687,0.29679916476956025,-0.04921782704465337,-0.16582872489842382,0.028559395050967714,0.028547755092125374,0.02690862836067653,true,0.00860789152311195,0.10103662719998288
0.7916666666666666,3.3101579368141376,-0.00030000953907095964,-0.00030000953907095964,0.026799667081721615,0.0005585440708358433,0.2965316427275063,-0.048592744855117505,-0.16387035261451385,0.03204093396985791,0.03202449966759101,0.026795523835680818,true,0.008579289191286461,0.10118352800334081
0.8749999999999999,3.3101579368141376,-0.0003363625876604715,-0.0003363625876604715,0.026673774519325504,0.0006123873156861366,0.2962343481889254,-0.04788528324303974,-0.16164662719159287,0.035575192015251625,0.03555270148103495,0.026668862474160775,true,0.008547933293560555,0.10134721189676922
0.9583333333333331,3.3101579368141376,-0.0003739639254212319,-0.0003739639254212319,0.026535074215241174,0.0006652636387404679,0.2959071879944049,-0.047092144790190714,-0.15914498430866486,0.03917272625385352,0.0391427054768217,0.026529365289184294,true,0.00851391821782576,0.10152786987589664
1.0416666666666667,3.3101579368141376,-0.00041288144248572675,-0.00041288144248572675,0.026384177510694405,0.0007172815512443845,0.29554971485986004,-0.046209968018444625,-0.15635260565335302,0.042845474765827396,0.04280620236529273,0.02637765131340088,true,0.008477279213302798,0.1017259051503706
1.125,3.3101579368141376,-0.00045315343799486285,-0.00045315343799486285,0.02622138637690002,0.0007685721755799342,0.2951614500683961,-0.04523536813654388,-0.15325635555070535,0.04660579360867746,0.0465552596952277,0.026214028750007716,true,0.00843804760179337,0.10194175748705317
1.2083333333333333,3.3101579368141376,-0.0004947944435501071,-0.0004947944435501071,0.026046433235224094,0.0008192474386684244,0.29474189129849826,-0.044165169305077474,-0.14984354314381948,0.05046585714088239,0.050401716338846374,0.026038235683785233,true,0.008396245517431329,0.10217590029200535
1.2916666666666667,3.3101579368141376,-0.0005378549350691377,-0.0005378549350691377,0.02585911213245988,0.0008693805073669865,0.29429017356939546,-0.042996260429356316,-0.14610158371196016,0.05443835399174675,0.0543578678731998,0.025850073326050077,true,0.008351831934208064,0.1024290325357579
1.375,3.3101579368141376,-0.0005823611331716166,-0.0005823611331716166,0.025659264250398908,0.0009190253903331026,0.2938054497271837,-0.04172551477296255,-0.14201749767305966,0.05853497913090531,0.05843495561297548,0.02564939025855084,true,0.008304771069413542,0.10270187014836786
1.4583333333333333,3.3101579368141376,-0.0006283172911729168,-0.0006283172911729168,0.02544694876396491,0.0009682143515803815,0.2932869436450671,-0.0403500281481837,-0.13757867174958494,0.06276599021126059,0.06264271882786948,0.025436253572669217,true,0.008255034772608326,0.10299511776712457
1.5416666666666667,3.3101579368141376,-0.0006757797789233424,-0.0006757797789233424,0.025222780379801347,0.0010169496138150488,0.29273360973344364,-0.03886687173973849,-0.1327721534098177,0.0671417234391065,0.06699089538406985,0.025211288987444513,true,0.008202551633150746,0.10330966400733366
1.625,3.3101579368141376,-0.0007247724983151417,-0.0007247724983151417,0.024987070939397973,0.0010652052721641745,0.2921445487366767,-0.03727296640963697,-0.12758398734741686,0.07167129651513887,0.0714879230218388,0.024974820569922652,true,0.008147281779851696,0.10364634974660657
1.7083333333333333,3.3101579368141376,-0.0007752781322467488,-0.0007752781322467488,0.024739691033182885,0.0011129243161546855,0.29151904606703355,-0.03556542211538649,-0.12200033786886218,0.0763627977993245,0.0761411205168416,0.02472673216300277,true,0.008089213468149047,0.10400594654845673
1.7916666666666667,3.3101579368141376,-0.0008273209368136277,-0.0008273209368136277,0.024481003731357146,0.001160056088278764,0.2908561652749093,-0.033741353880040965,-0.11600700933449204,0.08122550080287373,0.08095887345151792,0.02446740254536023,true,0.008028299562731316,0.10438939210044021
1.875,3.3101579368141376,-0.0008808720956445137,-0.0008808720956445137,0.024211248569373397,0.0012065702493487306,0.2901551475989619,-0.03179784275440066,-0.10958910437236173,0.08626833759099149,0.0859491041102548,0.024197085550553412,true,0.007964526229936786,0.1047975638339281
1.9583333333333333,3.3101579368141376,-0.0009358406127996765,-0.0009358406127996765,0.023930459480453085,0.0012524545413841967,0.28941540456298986,-0.0297324043334552,-0.10273262537061702,0.09149987438751192,0.09111923397287146,0.02391582686678022,true,0.007897898321826078,0.1052312830233414
2.0416666666666665,3.3101579368141376,-0.0009921689650011745,-0.0009921689650011745,0.023639272683034687,0.0012977419186208192,0.2886360574756096,-0.027542856403668797,-0.09542417064782778,0.09693042408000116,0.09647825263750277,0.02362427385783461,true,0.007828366605196284,0.10569158725665376
2.1249999999999996,3.3101579368141376,-0.001049738225461818,-0.001049738225461818,0.02333794171119824,0.0013424649989533337,0.28781635665327693,-0.025227283818632013,-0.08765062594765073,0.10256978933786905,0.10203446370095709,0.023322688287241548,true,0.007755899216914806,0.10617948980173056
2.208333333333333,3.3101579368141376,-0.0011083590759838632,-0.0011083590759838632,0.02302613483524421,0.0013866246504025024,0.28695568948506883,-0.022784520555249804,-0.07940083221955196,0.10842690345644822,0.10779511403869403,0.02301074407597119,true,0.007680469917075788,0.10669597560895656
2.2916666666666665,3.3101579368141376,-0.0011678731709030968,-0.0011678731709030968,0.02270395317842475,0.0014302404395213056,0.2860531252765709,-0.02021398416736578,-0.07066514007781546,0.11451211847143375,0.11376862249223954,0.022688547248145875,true,0.007601988775445926,0.10724227840851637
2.3749999999999996,3.3101579368141376,-0.001228059103841114,-0.001228059103841114,0.022371305234094085,0.001473320522459921,0.28510789535874037,-0.01751559538426474,-0.061434971354355286,0.12083462053699608,0.11996201124325614,0.022356007030898486,true,0.007520384158963286,0.10781959903289007
2.458333333333333,3.3101579368141376,-0.001288621698981112,-0.001288621698981112,0.022027842409758178,0.0015158531177765426,0.2841194331917274,-0.014690243046206015,-0.05170446414446017,0.12740217541371998,0.12638064197521864,0.0220127702501981,true,0.007435597028016413,0.10842908102922663
2.5416666666666665,3.3101579368141376,-0.0013492938277694165,-0.0013492938277694165,0.021673880072923406,0.0015578796329650064,0.2830869163464841,-0.011739607414403077,-0.041469975249701724,0.13422384716918487,0.13303085179693813,0.021659142708598006,true,0.007347512872685311,0.1090720961350229
2.6249999999999996,3.3101579368141376,-0.0014097511042963332,-0.0014097511042963332,0.021309692220715857,0.0015994398474171309,0.2820097833172003,-0.00866605978027647,-0.030729642349070635,0.14130721141911817,0.1399172016443593,0.021295381329040474,true,0.00725604873178111,0.109749930792047
2.708333333333333,3.3101579368141376,-0.0014696026828397068,-0.0014696026828397068,0.020935156896080154,0.0016405262277619569,0.28088776807100146,-0.005473091995762609,-0.019484978051372986,0.14865820174022998,0.14704231715071636,0.020921340862419424,true,0.007161147481205091,0.11046376106962315
2.7916666666666665,3.3101579368141376,-0.001528489415232224,-0.001528489415232224,0.020550474912007174,0.0016811477937665469,0.27972040915285923,-0.0021651455041086076,-0.007740391595542881,0.15628411575253015,0.1544097834835177,0.02053719402988534,true,0.007062705820759956,0.1112149651007293
2.8749999999999996,3.3101579368141376,-0.0015860138948556833,-0.0015860138948556833,0.020155731422917243,0.0017212754500603744,0.27850756056864273,0.0012525123283418915,0.004497229180366145,0.16419057015809937,0.16202116659431673,0.020142992022815095,true,0.006960659210140895,0.11200480113577015
2.958333333333333,3.3101579368141376,-0.0016417320249118982,-0.0016417320249118982,0.019750689739484927,0.0017608104047533444,0.2772493883059827,0.0047734381946087446,0.01721712795752177,0.17238135402746663,0.16987587168603094,0.019738459816965433,true,0.006854972359230518,0.11283440298387136
3.0416666666666665,3.3101579368141376,-0.0016952366828356462,-0.0016952366828356462,0.019335498951353124,0.0017996788373904095,0.27594584529335114,0.008390181749126764,0.03040517511762995,0.1808615887365103,0.17797416253460493,0.01932370242151114,true,0.006745563922864883,0.11370512471172076
3.1249999999999996,3.3101579368141376,-0.0017461030662631967,-0.0017461030662631967,0.018910468557984447,0.0018377950047856635,0.2745971673391711,0.012094444190954696,0.044044315198692986,0.18963449042438363,0.18631403678166322,0.018898978044702964,true,0.00663238840604421,0.11461821688799488
3.208333333333333,3.3101579368141376,-0.0017938772751630882,-0.0017938772751630882,0.018475735210048874,0.0018750171211817214,0.273203857638412,0.015876841257171335,0.058113532489663784,0.19870132999943907,0.19489120540046484,0.018464367583021047,true,0.006515428186717208,0.11557482929438144
3.2916666666666665,3.3101579368141376,-0.0018381354409298379,-0.0018381354409298379,0.01803162985834954,0.0019112221694640747,0.2717661805247519,0.019727051668020683,0.07258832438212078,0.2080648430088541,0.20370232081713457,0.018020140049486207,true,0.006394623136015594,0.11657635732060345
3.3749999999999996,3.3101579368141376,-0.0018784480085097715,-0.0018784480085097715,0.01757858874436015,0.0019462728051502435,0.2702846715136652,0.0236339768322637,0.08744105501768643,0.217726080056108,0.21274198426017135,0.017566663638432223,true,0.006269952677999385,0.11762409532089772
3.458333333333333,3.3101579368141376,-0.0019143713490272238,-0.0019143713490272238,0.01711694331318421,0.0019799910178941037,0.2687601401775918,0.027585594705836474,0.10264020061757824,0.2276845970050991,0.22200295397318445,0.017104197728553906,true,0.0061414328708766725,0.11871922461537088
3.5416666666666665,3.3101579368141376,-0.00194548672138246,-0.00194548672138246,0.016647219137001384,0.002012247140643541,0.2671931993599275,0.03156903286813926,0.1181505852086213,0.23794201822243594,0.23147946317668172,0.016633186066053216,true,0.006009051680839107,0.119863148028834
3.6249999999999996,3.3101579368141376,-0.001971389738002767,-0.001971389738002767,0.01617018454949375,0.002042936785356454,0.2655847617433124,0.03557069689962199,0.13393350080077657,0.24849884400246428,0.24116423140260881,0.016154306630574957,true,0.00587284541029623,0.12105713368596155
3.708333333333333,3.3101579368141376,-0.0019916912699464292,-0.0019916912699464292,0.0156866165629681,0.0020719383302952882,0.2639360270001026,0.03957621129480708,0.1499462265331125,0.25935451997998266,0.25104856016449606,0.015668242838240698,true,0.005732895138319675,0.12230230963980145
3.7916666666666665,3.3101579368141376,-0.0020060418476833095,-0.0020060418476833095,0.015197366781208088,0.002099161527383501,0.2622480236779304,0.043570445036612546,0.16614212921627916,0.27051080100801317,0.26112539840158266,0.015175746623681782,true,0.0055892649274549245,0.1236000024227614
3.8749999999999996,3.3101579368141376,-0.002014106057470628,-0.002014106057470628,0.014703404199438696,0.0021245346020802077,0.2605220539151317,0.04753766590083862,0.18247079349498987,0.2819683067544435,0.27138618796855607,0.014677680293888615,true,0.0054420683604871935,0.12495139941767372
3.9583333333333326,3.3101579368141376,-0.0020160329615137246,-0.0020160329615137246,0.014205941843861536,0.0021476163265538735,0.25875965488935676,0.05146159460815445,0.19887796894055587,0.2937264006948318,0.281820805275473,0.014175264049190587,true,0.005291463688232611,0.1263575617298542
4.041666666666667,3.3101579368141376,-0.0020104109688981386,-0.0020104109688981386,0.013704908468581651,0.002169094789168528,0.25696217145507405,0.055325435627211914,0.21530576004213417,0.3057864642005782,0.292420488861653,0.01366805351895875,true,0.005137598863107231,0.1278197573620145
4.125,3.3101579368141376,-0.001998550756770013,-0.001998550756770013,0.013202525644599297,0.002187818222022755,0.2551311499982932,0.059112080673573715,0.23169291822644614,0.3181484055207195,0.3031747441819285,0.013158541442132514,true,0.004980668931621038,0.12933914628780527
4.208333333333333,3.3101579368141376,-0.0019797075094130185,-0.0019797075094130185,0.012699199479248535,0.0022040274123057892,0.2532682923248393,0.0628042328092201,0.24797511063354127,0.33081058919992157,0.31407136716573547,0.01264691959177406,true,0.004820911331328811,0.13091680279659126
4.291666666666667,3.3101579368141376,-0.0019539580304630123,-0.0019539580304630123,0.012196109144953872,0.0022175024681962015,0.25137507948542076,0.06638442883138546,0.2640851629655501,0.34377318162034765,0.3250993741432593,0.012134339505476738,true,0.004658559687690667,0.13255402890893786
4.375,3.3101579368141376,-0.0019213816915196994,-0.0019213816915196994,0.011694173820983842,0.0022279728760155448,0.24945311429759334,0.06983525259834676,0.2799534204854003,0.357034754115037,0.3362461036288736,0.011621710546974702,true,0.004493891105088066,0.1342520669799817
4.458333333333333,3.3101579368141376,-0.001882133843627895,-0.001882133843627895,0.011194524420332828,0.002235209933357095,0.24750407605548824,0.07313946376084444,0.29550811819538364,0.3705923289406338,0.34749736982477997,0.011110170004745453,true,0.0043272210969851205,0.1360121279044966
4.541666666666667,3.3101579368141376,-0.0018364316174342501,-0.0018364316174342501,0.01069817494699209,0.0022389757992982645,0.24552940208931018,0.07627998775762207,0.31067557330618834,0.3844447639459311,0.3588403410177401,0.010600761927156034,true,0.004158865739661093,0.13783567828952303
4.625,3.3101579368141376,-0.0017845570606460704,-0.0017845570606460704,0.010206129442945898,0.002239023655515738,0.24353058315093992,0.07924010436017764,0.3253805059509291,0.3985894815889193,0.3702608585978803,0.010094548155466588,true,0.0039891788980702,0.13972418125632574
4.708333333333333,3.3101579368141376,-0.0017268593851344296,-0.0017268593851344296,0.009719377883780305,0.0022351037735894724,0.2415091298124403,0.08200354729475781,0.33954636563198676,0.41302260212026154,0.38174367129688497,0.009592606163403815,true,0.0038185472031759525,0.1416791219224927
