r,tau,nur,nu_r,Jtau,Jr,T,mu,alpha,ur,v,n,ok,kappa,tau_n
0.04166666666666667,2.328820153666809,-8.422184735368157e-6,-8.422184735368157e-6,0.040662346274906766,2.86940067158131e-5,0.3341801626300512,-0.1791416256491513,-0.5360630153486016,0.000912790414142639,0.0009127900338806243,0.0406623370229447,true,0.01153350650565566,0.08363355669909645
0.12499999999999999,2.328820153666809,-2.5266554206104465e-5,-2.5266554206104465e-5,0.040662346274906766,8.624343345938557e-5,0.33415278437159557,-0.17910286653937726,-0.5359909446099524,0.0027423458596963946,0.0027423355479022685,0.04066226266508751,true,0.01152930556693256,0.08364435562629073
0.20833333333333331,2.328820153666809,-4.1910244748850374e-5,-4.1910244748850374e-5,0.04065127622318878,0.00014451295729161383,0.3340957968735626,-0.17902422958500197,-0.5358469973591229,0.004585939194785025,0.0045858909724728145,0.04065104095851475,true,0.011520494009035213,0.08366684131213345
0.2916666666666667,2.328820153666809,-5.8145347482021265e-5,-5.8145347482021265e-5,0.0406125181054435,0.00020390949645653818,0.3340100207438365,-0.17890704609510932,-0.5356337684021736,0.0064526380218288,0.006452503693271224,0.04061204782478843,true,0.011507198197215237,0.08370070621545368
0.375,2.328820153666809,-7.387393226237701e-5,-7.387393226237701e-5,0.04055133577641252,0.00026475913595833887,0.3338960421183151,-0.17875280993056,-0.5353546834413193,0.008350889499085606,0.008350598329839988,0.040550538748931476,true,0.011489494519670178,0.08374574288684214
0.4583333333333333,2.328820153666809,-8.904508680517347e-5,-8.904508680517347e-5,0.04046964804443339,0.0003272848211468232,0.3337544740564292,-0.17856333377011485,-0.5350140526952889,0.010287772081670962,0.010287227704963075,0.04046842257457704,true,0.011467456762524178,0.08380174033058123
0.5416666666666666,2.328820153666809,-0.00010371328909177072,-0.00010371328909177072,0.04036830737066849,0.00039154228746274093,0.3335856347765268,-0.17834036949958462,-0.5346164549893075,0.012268962254459548,0.012268038950987199,0.04036654170767337,true,0.011441104283409324,0.08386861096904344
0.6249999999999999,2.328820153666809,-0.00011799636160249588,-0.00011799636160249588,0.04024750879383517,0.00045742918357685747,0.33338981284821184,-0.1780854743633653,-0.5341659147948992,0.014298033782721455,0.014296572506293062,0.040245082220656786,true,0.011410460243052688,0.08394628582118964
0.7083333333333333,2.328820153666809,-0.00013206523956182538,-0.00013206523956182538,0.040106181520925245,0.0005246805537382095,0.33316724175449974,-0.17779992111032006,-0.5336656754547769,0.016376488981707148,0.016374293423010066,0.040102966761290076,true,0.01137554956624742,0.08403472451260297
0.7916666666666666,2.328820153666809,-0.00014616971691493828,-0.00014616971691493828,0.03994317485183878,0.0005928958315322316,0.3329178203688904,-0.17748426856752916,-0.5331173572230747,0.018504839310630652,0.018501671826555405,0.039939041676659785,true,0.011336357644560265,0.08413402672638902
0.8749999999999999,2.328820153666809,-0.0001605569292558199,-0.0001605569292558199,0.03975961893604486,0.0006616799389075635,0.3326414680891685,-0.17713834641884446,-0.5325203361938038,0.020682895656337984,0.02067847318815608,0.03975443679770344,true,0.011292902200901995,0.08424429175608515
0.9583333333333331,2.328820153666809,-0.00017544586990196054,-0.00017544586990196054,0.039556524450586404,0.000730676297036344,0.3323381834308472,-0.176761406504627,-0.5318720969100063,0.02291070544822494,0.022904694894824485,0.039550164397426195,true,0.011245239461820464,0.08436559513523935
1.0416666666666667,2.328820153666809,-0.00019106392454708147,-0.00019106392454708147,0.03933421950901797,0.0007995669796704345,0.33200777372758333,-0.17635194881349653,-0.5311681314974136,0.025189871867380812,0.025181883808452047,0.03932655590441158,true,0.011193415816607412,0.08449809693954892
1.125,2.328820153666809,-0.0002075958208901881,-0.0002075958208901881,0.039093355603673594,0.000868135043948951,0.331650152527088,-0.17590790469052028,-0.5304020014770015,0.027523373774769218,0.027512954719335275,0.039084266109311996,true,0.0111375205141394,0.08464192328269579
1.2083333333333333,2.328820153666809,-0.00022519472230157902,-0.00022519472230157902,0.03883374474101506,0.0009362167385444184,0.33126529650021436,-0.1754268750686147,-0.5295661118806666,0.029915466607378587,0.02990208938433634,0.03882311033582668,true,0.011077668365135827,0.08479718337024715
1.2916666666666667,2.328820153666809,-0.00024405071031359415,-0.00024405071031359415,0.03855481816405018,0.0010036479130340979,0.33085287020355136,-0.17490591568169295,-0.5286516498227299,0.03237200054573138,0.03235505180456887,0.03854252447528194,true,0.011013932574612213,0.08496412145178474
1.375,2.328820153666809,-0.0002643445531484356,-0.0002643445531484356,0.03825710282474424,0.0010703125660383353,0.33041246291382304,-0.17434158776960573,-0.5276483405986925,0.03489934650899491,0.03487811282284809,0.038243040420335044,true,0.010946389938374806,0.0851430229729786
1.4583333333333333,2.328820153666809,-0.0002862521039910856,-0.0002862521039910856,0.037941730080425416,0.0011361167264361963,0.32994353992710895,-0.17373010256545185,-0.5265449434282976,0.037503994866726995,0.03747764704304295,0.03792579525145966,true,0.010875106367219932,0.08533423561335371
1.5416666666666667,2.328820153666809,-0.0003100032785083037,-0.0003100032785083037,0.03760947307898938,0.0012009287436935442,0.3294450827923022,-0.17306699139042364,-0.5253288041926346,0.040193373058465105,0.04016094600024631,0.03759157063041345,true,0.010800078073266559,0.08553831860345082
1.625,2.328820153666809,-0.00033579961448719655,-0.00033579961448719655,0.037260935073877476,0.0012646362217100192,0.32891589132582827,-0.17234713389181905,-0.5239854273902801,0.04297512769109743,0.042935498019001324,0.03724097919385022,true,0.0107212903943488,0.08575592350704894
1.7083333333333333,2.328820153666809,-0.000363798075224798,-0.000363798075224798,0.03689589722627949,0.0013271327941986107,0.32835460971532726,-0.17156504247387705,-0.5224992657256079,0.0458572295928356,0.04580908925303507,0.03687381214340928,true,0.010638713880453888,0.08598778663647458
1.7916666666666667,2.328820153666809,-0.00039417320752897317,-0.00039417320752897317,0.036514096693082684,0.0013883293978805649,0.3277593968329464,-0.17071462052955597,-0.5208534741616162,0.04884931506859491,0.04879113569565827,0.036489817777516885,true,0.010552249628387637,0.08623486966063613
1.875,2.328820153666809,-0.00042702349243712304,-0.00042702349243712304,0.03611580502770875,0.001448233287424917,0.3271283504634342,-0.16978933446338942,-0.5190297148591778,0.05196160691595721,0.05189160025544486,0.03608927612448713,true,0.010461806359800568,0.08649818964370076
1.9583333333333333,2.328820153666809,-0.00046237310761442537,-0.00046237310761442537,0.035701151280926866,0.0015069014803640796,0.32645962941540835,-0.16878268472420244,-0.5170093620042447,0.05520455221010946,0.05512062487868835,0.03567232246506434,true,0.010367308655932812,0.0867787714047996
2.0416666666666665,2.328820153666809,-0.0005002811337570463,-0.0005002811337570463,0.03527031373950346,0.0015643772307967706,0.32575112120025074,-0.16768793926893938,-0.5147731760709909,0.05858991464495532,0.05848960972672086,0.0352391427272985,true,0.010268643008080485,0.08707779079816622
2.1249999999999996,2.328820153666809,-0.000540761582472117,-0.000540761582472117,0.03482316721105741,0.001620675569438112,0.3250009370791699,-0.16649823875840072,-0.5123007959753726,0.06212879388342674,0.06200923173428981,0.03478962034842924,true,0.010165748421322514,0.08739637106965581
2.208333333333333,2.328820153666809,-0.0005838079788811067,-0.0005838079788811067,0.034359037504514585,0.001675712651003527,0.32420747148777485,-0.16520697413756222,-0.5095717670522341,0.06583091274398534,0.06568872870373564,0.03432309435951236,true,0.010058614525504482,0.08773555851885591
2.2916666666666665,2.328820153666809,-0.0006295256021214481,-0.0006295256021214481,0.03387758349180167,0.0017292762906744533,0.32336888550956416,-0.1638072361154283,-0.5065646184768244,0.06970609827463946,0.06953736404904855,0.03383924722772904,true,0.009947202340804534,0.08809654563636929
2.3749999999999996,2.328820153666809,-0.0006780189299927197,-0.0006780189299927197,0.03337873995961151,0.0017810738253777405,0.32248352897202576,-0.1622917199385446,-0.5032558421072811,0.07376235519475914,0.07356250410351661,0.03333804552305266,true,0.009831525529053689,0.08848049538262943
2.458333333333333,2.328820153666809,-0.0007293752806100451,-0.0007293752806100451,0.0328627281513514,0.0018307609041955356,0.32154989775525533,-0.16065302955815325,-0.49962083856867767,0.07800596252711837,0.07776970975011074,0.03281974995072411,true,0.009711631845925314,0.08888856165159124
2.5416666666666665,2.328820153666809,-0.0007837578382393467,-0.0007837578382393467,0.032330341403575144,0.0018779675254644167,0.3205660383161973,-0.15888311171573602,-0.49563301387222497,0.08244412622169359,0.08216535875106354,0.03228520315136024,true,0.009587512112672185,0.08932215515386974
2.6249999999999996,2.328820153666809,-0.0008412570179803643,-0.0008412570179803643,0.03178200042107679,0.0019223293633818385,0.31953008267245187,-0.15697336102803994,-0.49126316907366835,0.08708356264491714,0.0867552277862787,0.03173487966530164,true,0.009459194810998984,0.08978271864941144
2.708333333333333,2.328820153666809,-0.0009018566688714283,-0.0009018566688714283,0.031217574830429275,0.0019635146428412294,0.31844031492264807,-0.15491520494626793,-0.48648113221436234,0.09193103758353069,0.09154501356636556,0.031168704139873483,true,0.009326739378254638,0.09027170193980269
2.7916666666666665,2.328820153666809,-0.00096552994650736,-0.00096552994650736,0.03063708108666212,0.002001268123090603,0.3172946209828738,-0.15269982144156116,-0.48125562598113897,0.09699618801884105,0.09654309990054792,0.030586749131024365,true,0.009190147198927226,0.09079081621605906
2.8749999999999996,2.328820153666809,-0.0010321230505476926,-0.0010321230505476926,0.03004025657063293,0.002035412884659577,0.31609115542920696,-0.15031853075232005,-0.4755543714856836,0.10228937273736499,0.10175840304645448,0.029988803852413672,true,0.00904946881332484,0.0913417442655122
2.958333333333333,2.328820153666809,-0.0011013530290219476,-0.0011013530290219476,0.029426964390617403,0.002065876230832187,0.31482842228001584,-0.14776352093790465,-0.46934619138827394,0.107821395073078,0.10720007094293245,0.029374775365385363,true,0.008904795413220283,0.09192610541239404
3.0416666666666665,2.328820153666809,-0.001172927102235159,-0.001172927102235159,0.028798016487784052,0.00209273277093464,0.31350463398808043,-0.14502759126089096,-0.4626011086853822,0.11360590447368983,0.11287980933551696,0.02874551184904389,true,0.008756155930154613,0.09254575726248547
3.1249999999999996,2.328820153666809,-0.0012464446071348346,-0.0012464446071348346,0.028154149010296368,0.0021161101624483096,0.3121183934969209,-0.1421045228907255,-0.4552904469954841,0.11965630334704676,0.11880879589494685,0.02810177713605704,true,0.008603625037984496,0.09320248832954384
3.208333333333333,2.328820153666809,-0.0013213990806409774,-0.0013213990806409774,0.027495616000243653,0.0021361157945829134,0.31066872762691566,-0.13898972366615134,-0.4473888464018983,0.1259850672838484,0.12499698175961577,0.02744384671743675,true,0.00844730956053061,0.09389800103857751
