r,tau,Dtau,Sr,E,nur,Pi,piR,piEta,piPhi,D,T,mu,alpha,phi,ur,v,n,e,P,ok
0.024999999999999994,3.7048003430561316,0.3052478800599591,0.0,5.135549559112491,-6.955203559247224e-6,-0.0046678657787469525,0.07940538463177725,-0.1722285611026314,0.09282317647085415,0.08239253179515653,0.23219579439400526,1.449303899393613,6.241731910675082,-0.21833341443024828,0.0,0.0,0.0823925317951564,5.135549559112527,1.6786357073535956,true
0.07499999999999998,3.7048003430561316,0.3041609237738334,0.04300346984381917,5.11057888252131,-2.0890844161690336e-5,-0.004675289892990632,0.07519357766326858,-0.1664534278049849,0.09125985014171632,0.08209914046891056,0.2319080502751065,1.4490383370529152,6.248331333621056,-0.21974943468599006,0.006276692101371925,0.006276568464033393,0.08209765441260024,5.110308968298675,1.6703328890216367,true
0.125,3.7048003430561316,0.304116837450042,0.07037106458748521,5.114961175626161,-3.4729371375149775e-5,-0.004675648547931725,0.08044179350645371,-0.16670756099309025,0.08626576748663654,0.08208724068492516,0.2319542711244693,1.448906701048484,6.246518738475758,-0.22027315428953145,0.010255157886033869,0.010254618669992601,0.08208328065682823,5.114239547193446,1.671650194573603,true
0.175,3.7048003430561316,0.30376249483206685,0.10003865410021975,5.111132775024123,-4.872294816714783e-5,-0.004675980318547931,0.08180498285371933,-0.1664996626767941,0.08469467982307478,0.08199159649761038,0.2319031672923917,1.4487255117797335,6.247113951458582,-0.2211030095833827,0.014587787028557122,0.014586235109952916,0.08198358444791777,5.10967358769537,1.6701669633808713,true
0.22499999999999998,3.7048003430561316,0.3034504759329495,0.12838526323166977,5.107926410224357,-6.263965466924661e-5,-0.004675690147101997,0.08271071111602887,-0.16654438570951222,0.08383367459348334,0.08190737633181867,0.23185664217212404,1.4485642014388265,6.247671784893063,-0.2218431099463133,0.018732592697255787,0.018729306834687272,0.08189418204453933,5.10552184323627,1.668817785402466,true
0.275,3.7048003430561316,0.3030829690412344,0.15693550204045925,5.103892960851875,-7.658947412419444e-5,-0.004675286666554826,0.08299084739719603,-0.16647406622597494,0.0834832188287789,0.08180817884270056,0.2317979024449515,1.4483805251407191,6.24846260411993,-0.2226917254850471,0.022918564385125705,0.02291254764592372,0.0817884563960281,5.100297168684077,1.667117204461977,true
0.325,3.7048003430561316,0.30267061874066087,0.1852638863401363,5.099710605826479,-9.04847936559391e-5,-0.0046747073677362305,0.08312020559834027,-0.16639732455958095,0.08327711896124068,0.0816968772171362,0.23173499841091144,1.4481669297639008,6.249237015101266,-0.22367389730311263,0.02708162564814978,0.027071700079723277,0.08166938353062139,5.094695197459915,1.6652961281461867,true
0.375,3.7048003430561316,0.30218843727519284,0.2135451938193198,5.094994177217934,-0.00010439295005947994,-0.004674009269380181,0.08313343290393085,-0.16628443939182722,0.08315100648789636,0.08156672675805093,0.23166347898415723,1.4479128211798973,6.250069400360321,-0.224839836855186,0.03125046619915143,0.031235217894786244,0.08153018636047689,5.088324046558647,1.6632265381691944,true
0.42500000000000004,3.7048003430561316,0.3016363321392841,0.24171214740606894,5.089745700824389,-0.00011828529938280838,-0.00467318345195104,0.08310930930364051,-0.1661543575182144,0.08304504821457388,0.08141770249634044,0.2315833986577825,1.4476178984797046,6.2509571362621354,-0.2261910906562952,0.03541666693843531,0.035394475536667934,0.0813708717540308,5.081190426136155,1.6609106726783995,true
0.475,3.7048003430561316,0.30101387169293325,0.2697722017565906,5.083887519102096,-0.00013218980614196045,-0.004672237454212042,0.0830607069910592,-0.1660054061952335,0.08294469920417429,0.08124968792370159,0.23149382870578314,1.4472834489294382,6.251931021318334,-0.2277233538590866,0.03958354262830656,0.039552568150588954,0.08119133366798001,5.0732173357070485,1.6583228844722793,true
0.525,3.7048003430561316,0.30032342073577745,0.29770448210546174,5.077410345334057,-0.0001460965572522614,-0.0046711712608454685,0.08300015518981108,-0.16584034751918153,0.08284019232937045,0.08106332134703843,0.23139464444780616,1.4469113279643289,6.253002663122124,-0.229429130316998,0.0437498905079655,0.04370808071519181,0.08099223229274292,5.064398253800974,1.6554607333824545,true
0.5750000000000001,3.7048003430561316,0.2995657639528896,0.3254980143240095,5.07030244628758,-0.0001599961032065155,-0.0046699861309638865,0.08293027616972032,-0.16565903429482237,0.08272875812510205,0.0808588145686076,0.2312856922934172,1.446502204476849,6.254179366364631,-0.23130611752361163,0.04791604692845142,0.04786113510103432,0.08077379912310015,5.0547237418489654,1.6523209793826075,true
0.625,3.7048003430561316,0.2987412596842686,0.3531387915498801,5.062563271061096,-0.00017384516343117953,-0.004668681576950093,0.0828529345034629,-0.16546177035512627,0.08260883585166337,0.08063626431156978,0.23116695460819536,1.4460561281952213,6.255462121072367,-0.23335459817865437,0.05208181834333058,0.05201132534336467,0.0805361524061494,5.044196054482521,1.6489043300750863,true
0.675,3.7048003430561316,0.2978507144740293,0.3806142721950274,5.054193236945368,-0.0001875861376657143,-0.004667256705766353,0.08276859683833333,-0.16524853178650065,0.08247993494816731,0.08039588827837585,0.2310384200530756,1.4455734548853343,6.256853100680173,-0.23557356868248366,0.0562472182731843,0.05615845278544258,0.08027953094441843,5.032818528310931,1.6452118056056821,true
0.725,3.7048003430561316,0.2968955511737742,0.40791167039370213,5.045194794586678,-0.00020123252618468415,-0.004665710024627866,0.08267757379536765,-0.16501938087750295,0.0823418070821353,0.08013807052524231,0.23090009693985544,1.4450549714701602,6.258355845760282,-0.2379601795669746,0.060412191476275336,0.06030225115612215,0.08000434501847113,5.02059680258919,1.6412451253340012,true
0.775,3.7048003430561316,0.2958765044057202,0.435018484709528,5.0355706368402835,-0.0002148603705354342,-0.004664039530096149,0.08257995346213612,-0.16477434730877,0.08219439384663388,0.07986300934145572,0.2307519993980966,1.4445009149543948,6.2599713923272295,-0.24051399420317648,0.06457670594622335,0.0644424783069223,0.07971082530190172,5.007536967576399,1.6370062319164254,true
0.8250000000000001,3.7048003430561316,0.29479378573822523,0.4619223553517353,5.025323754501414,-0.00022841673754286665,-0.004662242722912661,0.08247577970160767,-0.1645134770708451,0.08203769736923743,0.07957076183356389,0.23059414751414206,1.4439110607126258,6.261698643605309,-0.24323661242935218,0.06874072826420226,0.0685788917224117,0.07939905579267041,4.9936456313097,1.6324973003033922,true
0.8750000000000001,3.7048003430561316,0.29364796387947445,0.48861110608455377,5.014457421125909,-0.00024190543198584125,-0.004660316800267895,0.08236508352042614,-0.16423683022909394,0.0818717467086678,0.07926148150732489,0.23042656152399552,1.4432854493774807,6.263537674788346,-0.24612852896567355,0.07290422900583983,0.07271125395819907,0.07906922171480305,4.978929894904731,1.62772062926713,true
0.9249999999999999,3.7048003430561316,0.29243973367987414,0.5150727043767296,5.0029751904813295,-0.0002553277540553932,-0.004658258727577566,0.08224789561219997,-0.16394447961640346,0.08169658400420349,0.07893535591681503,0.23024926334799659,1.4426241963568143,6.26548886793373,-0.24918995530712504,0.0770671748184561,0.07683932483749546,0.07872154384494882,4.963397351634976,1.6226786676273206,true
0.975,3.7048003430561316,0.29116983784263206,0.5412952976271711,4.990880821918352,-0.0002686826078322867,-0.004656065277813905,0.08212424015004867,-0.16363650379391256,0.0815122636438639,0.07859258553254257,0.23006227614370783,1.4419274322337226,6.267552666187768,-0.2524210780649782,0.08122953337480793,0.0809628664402716,0.07835625728590483,4.947056003032008,1.6173739948276589,true
1.025,3.7048003430561316,0.28983906055076547,0.5672672114255755,4.97817828653262,-0.00028196825072831724,-0.00465373304948459,0.08199414107238469,-0.16331298816446263,0.08131884709207794,0.07823338202124921,0.2298656244424158,1.4411952984032332,6.269729551337376,-0.25582207752642055,0.08539127158915644,0.08508164139947018,0.07797360979203642,4.929914261072653,1.6118093223315093,true
1.0750000000000002,3.7048003430561316,0.28844822763267963,0.5929769590612584,4.964871757381729,-0.0002951827248938739,-0.004651258481164565,0.08185762071543687,-0.1629740231908461,0.08111640247540924,0.07785796829060306,0.22965933403791006,1.4404279481079163,6.272020051534869,-0.25939312304306383,0.08955235587704845,0.08919541322642757,0.07757386176784112,4.911980932484765,1.6059874883741372,true
1.125,3.7048003430561316,0.2869982055638124,0.6184132474972703,4.9509656079726305,-0.00030832384790488627,-0.004648637861171655,0.08171469928215663,-0.16261970345612708,0.08090500417397045,0.07746657821972246,0.22944343198938633,1.4396255462918768,6.274424740815729,-0.26313437340370693,0.09371275178142284,0.09330394600877426,0.07715728592384269,4.893265211717319,1.5999114557440104,true
