r,tau,Dtau,Sr,E,nur,Pi,piR,piEta,piPhi,D,T,mu,alpha,phi,ur,v,n,e,P,ok
0.024999999999999994,13.304809943065274,0.03010968735637471,0.0,0.043161507862878305,1.5245497028145708e-7,-0.0006959550701152515,-0.0006592374727922631,0.0009758175935944383,-0.00031658012080217513,0.002263067829245352,0.06930710636488822,1.3742053728063848,19.82777012174574,-1.8150321632435693,0.0,0.0,0.0022630678292453435,0.043161507862879166,0.013330464155572284,true
0.07499999999999998,13.304809943065274,0.02999673896222365,0.0005321037739945179,0.04294996227213765,4.5702714394502383e-7,-0.000698609439771149,-0.000674665522149166,0.001036181019923422,-0.00036151549777425603,0.002254578538933473,0.0692181346441495,1.3742440473585587,19.85381510818731,-1.8168064379075344,0.009703502161552913,0.009703045362855033,0.0022544679688308107,0.04294479924508185,0.013262154939388024,true
0.125,13.304809943065274,0.030095159255411386,0.0008025203402412679,0.04312951190367363,7.663770004885435e-7,-0.0006978462082496023,-0.0005659651832321773,0.0010143977608321369,-0.0004484325775999595,0.0022619758857282714,0.06928893062722379,1.3742260159313684,19.833269232061603,-1.8152103507744815,0.01454463517346358,0.014543096984813203,0.0022617255229239294,0.04311784077253427,0.013316516939777666,true
0.175,13.304809943065274,0.030085088934475864,0.0011340143681504828,0.04311412262786181,1.0656365303677368e-6,-0.0006980433349706062,-0.0005451303476076404,0.0010161651977629348,-0.0004710348501552944,0.0022612189924709745,0.06927779883893619,1.3742330180345992,19.836557180887787,-1.8154009520105598,0.020555929713657613,0.020551588174014326,0.002260719513120122,0.0430908168315852,0.013307967571933208,true
0.22499999999999998,13.304809943065274,0.030095390781246675,0.0014539053253244407,0.04313855150044689,1.3722485032619551e-6,-0.0006981099730104301,-0.0005289306199712755,0.001014909892171989,-0.00048597927220071357,0.0022619932873925025,0.06928162297976641,1.3742339209248915,19.83547529373315,-1.8152877150675049,0.02633729969636974,0.02632816996759362,0.002261173059410584,0.04310027283392605,0.01331091158196574,true
0.275,13.304809943065274,0.03010037212217114,0.001778260868517742,0.043155473237087474,1.6750827982574564e-6,-0.0006982334205168936,-0.0005211811939671586,0.0010149284042136341,-0.0004937472102464755,0.002262367688901865,0.0692807521191744,1.3742359138268692,19.835753391691753,-1.8152817676805202,0.03220455713928577,0.03218786990579161,0.0022611415226092995,0.04309823480759437,0.013310246079193675,true
0.325,13.304809943065274,0.030108155703629715,0.0021020150246361573,0.043179087292259125,1.9793720356988597e-6,-0.0006983519973544795,-0.0005156606954790086,0.001014544015039218,-0.0004988833195602093,0.00226295270901804,0.06928108415536671,1.3742378226599612,19.835685878964536,-1.8152455157602627,0.03805544045582695,0.03802791409101385,0.0022612406469584433,0.04309915204548565,0.013310505849309534,true
0.375,13.304809943065274,0.03011724932672966,0.0024265113087325613,0.04320632474527177,2.2820067714314316e-6,-0.000698486203901099,-0.0005118043398124724,0.0010140668365270908,-0.0005022624967146184,0.0022636361928963407,0.06928131474217783,1.3742405880130435,19.835659775324938,-1.8151995592888963,0.04391600011441085,0.043873712741906844,0.002261356480090799,0.043099864685149175,0.013310689508056658,true
0.42500000000000004,13.304809943065274,0.030127650605498275,0.0027512629142255576,0.043238256359797805,2.5853463010893465e-6,-0.0006986415166335714,-0.0005087401921637601,0.001013404911191532,-0.0005046647190277719,0.00226441796120518,0.06928192893874319,1.37424258090006,19.83551269357873,-1.8151547023341479,0.04977534237472051,0.049713795403448786,0.0022614896508415,0.04310148063818091,0.013311166565059297,true
0.475,13.304809943065274,0.030138667061762922,0.0030765292160477393,0.04327469508206,2.8874908543556073e-6,-0.0006988309427682488,-0.000506227684544103,0.0010126344854467354,-0.0005064068009026325,0.0022652459667394033,0.06928287124602937,1.3742423878538952,19.835240127012685,-1.8151328009996703,0.05563745546662262,0.0555515412699738,0.0022615878643571213,0.043103789142349094,0.013311891144905745,true
0.525,13.304809943065274,0.030150144778585346,0.003402307517147248,0.04331581610291123,3.18965074969888e-6,-0.0006990640709813068,-0.0005040369255456431,0.0010117643693956797,-0.0005077274438500366,0.0022661086409806394,0.06928422635757216,1.3742393710374878,19.83480863227241,-1.815140841920762,0.06150106206301837,0.06138508076049798,0.002261639689789232,0.043106965181201655,0.01331292700395356,true
0.5750000000000001,13.304809943065274,0.03016108946238462,0.0037287089074273683,0.043361487531026845,3.4943159500989997e-6,-0.0006993506686733793,-0.0005020481602884849,0.0010108129523666654,-0.0005087647920781805,0.0022669312520398055,0.06928598283140254,1.3742312763234286,19.83418896817012,-1.8152116566291845,0.0673673600641012,0.06721500972746952,0.0022615702795946964,0.04311086232554625,0.013314260294442468,true
0.625,13.304809943065274,0.030170403352394196,0.004055774568765026,0.04341159483861512,3.8061875199973193e-6,-0.0006996969510759442,-0.0005001625884377896,0.001009781744095199,-0.0005096191556574095,0.002267631291352613,0.06928814523914784,1.3742155586452696,19.833343119550516,-1.8153818509730026,0.07323628133547076,0.07304066455071401,0.0022612971013748536,0.04311535836884857,0.013315888849860978,true
0.675,13.304809943065274,0.03017912689340385,0.0043835881056326605,0.04346618949891817,4.128963036301838e-6,-0.000700102083762871,-0.0004983174161149513,0.0010086725788965541,-0.0005103551627816029,0.0022682869595693697,0.06929067517527267,1.3741947273538961,19.832318329671818,-1.8156162041699835,0.07910837535395622,0.07886199571223929,0.002260897872989951,0.043120490992531936,0.013317788875539752,true
