r,tau,Dtau,Sr,E,nur,Pi,piR,piEta,piPhi,D,T,mu,alpha,phi,ur,v,n,e,P,ok
0.024999999999999994,12.104808743064135,0.040371211168845234,0.0,0.07077568002138648,-1.6398098130789087e-8,-0.0019467303077086943,-0.0009639259934259147,0.0013600799717666946,-0.0003961539783407799,0.00333513829303394,0.07859558536651211,1.372129196823071,17.45809501162779,-1.6269463810293332,0.0,0.0,0.003335138293033958,0.07077568002138787,0.022048179827302797,true
0.07499999999999998,12.104808743064135,0.04020562626922866,0.0009173010457481283,0.07039861879558176,-4.986529227828427e-8,-0.0019500887012582682,-0.0009966558435968943,0.0014670863735952752,-0.0004704305299983809,0.0033214590269561965,0.07848611585861963,1.372154883443664,17.482772187572447,-1.6288883091963517,0.010263763680109983,0.01026322310552328,0.0033212846032361753,0.07038920433029569,0.021925608467567703,true
0.125,12.104808743064135,0.040338862703948035,0.0013918410794136302,0.07069499431475872,-7.616668952514671e-8,-0.0019493682484925754,-0.0008138560020986653,0.0014321574241958103,-0.000618301422097145,0.0033324659282255547,0.07856638506326918,1.3721508605902746,17.464859296826337,-1.6272753201864771,0.015475822559063483,0.015473969653748055,0.0033320681137525786,0.07067345700813446,0.022015483973270675,true
0.175,12.104808743064135,0.04032403064747772,0.0019663499495441716,0.07066848625015368,-1.1734207626744351e-7,-0.0019496733014212246,-0.0007784926736589253,0.0014356341991991132,-0.000657141525540188,0.00333124062539053,0.07855276201409456,1.372156503990304,17.46795999030691,-1.6274856890042546,0.02186800171425,0.02186277484575726,0.003330446960307699,0.07062549638394044,0.02200022768447594,true
0.22499999999999998,12.104808743064135,0.04033670733202285,0.002521758126064847,0.07070817467907631,-1.4761695552503185e-7,-0.0019498106718043714,-0.000751848932468106,0.0014340364489590818,-0.0006821875164909758,0.003332287869078076,0.0785561154852772,1.3721583689700487,17.467238043704125,-1.627392472759311,0.02802726517664469,0.028016263562693825,0.003330983971665967,0.07063752443877697,0.02200399330084211,true
0.275,12.104808743064135,0.04034271810152978,0.0030853269620665282,0.07073658487742704,-1.847038248899578e-7,-0.0019499861971919268,-0.0007387585882169939,0.00143406208991923,-0.0006953035017022362,0.003332784429547102,0.07855418955340514,1.3721610340651964,17.46770021899763,-1.627398445093653,0.034282625009242805,0.03426249659340162,0.003330833970863755,0.07063087387290165,0.022001843055117223,true
0.325,12.104808743064135,0.040352430770216566,0.003646729100563203,0.07077601978186737,-2.184235266193668e-7,-0.0019501466112906843,-0.0007290805567428012,0.0014331023660374368,-0.0007040218092946356,0.0033335868105588925,0.07855343651024121,1.3721641653966345,17.467907533462803,-1.6273741835177276,0.040508423227074576,0.04047522828337765,0.0033308639103163187,0.07062841758903633,0.022001009306647754,true
0.375,12.104808743064135,0.04036289779881427,0.0042096776464194225,0.07082156851716119,-2.549745274819826e-7,-0.0019503427733917696,-0.0007224823314488458,0.0014320522401527205,-0.0007095699087038747,0.003334451510598346,0.07855242432110707,1.3721665273690933,17.46816268534174,-1.6273650843460705,0.04674807819660654,0.04669708054507977,0.0033308258386812485,0.07062498886104014,0.021999882524885023,true
0.42500000000000004,12.104808743064135,0.04037494149931684,0.004772937180265057,0.07087588397102018,-2.891450763822943e-7,-0.0019505914716750619,-0.0007172028860145105,0.0014306592534993334,-0.000713456367484823,0.0033354464623368005,0.0785519476915561,1.372167207970145,17.4682773412332,-1.6273662943636507,0.05298490068193335,0.05291068201936649,0.0033307896091760826,0.07062334460958038,0.021999350512203655,true
0.475,12.104808743064135,0.04038705349337329,0.005337132803989367,0.07093809945862573,-3.28072848802829e-7,-0.0019509214376140652,-0.0007128882313066714,0.0014290948399830429,-0.0007162066086763715,0.00333644705592845,0.07855178917854562,1.3721639593811554,17.46827123520092,-1.6274109343108338,0.05922544123702252,0.059121842553612886,0.0033306302182356633,0.07062255833330414,0.02199916200854067,true
