r,tau,Dtau,Sr,E,nur,Pi,piR,piEta,piPhi,D,T,mu,alpha,phi,ur,v,n,e,P,ok
0.03125,4.80217894869342,0.25090821989194717,0.0,2.7846786735897755,-8.093848432079985e-6,-0.005505858377752346,0.026975293146869306,-0.06489160542477265,0.03791631227790335,0.05224882757861708,0.19904656388620756,1.4190397615532555,7.129184919587473,-0.4067401961936326,0.0,0.0,0.052248827578617,2.7846786735897964,0.9065504275781655,true
0.09375,4.80217894869342,0.24947827113840582,0.03640418214435298,2.7630848449824144,-2.4310051640948834e-5,-0.0055169476479370455,0.023407591046717212,-0.06010315498694024,0.036695563940223025,0.05195105676065737,0.1986499818640291,1.4187376685330493,7.141896793648536,-0.4090729367525074,0.009892051311984255,0.009891567365638922,0.051948755624886565,2.7627247505623624,0.899349458988593,true
0.15625,4.80217894869342,0.24945235575990204,0.05969357807885799,2.767171317705665,-4.042221326068216e-5,-0.005517446910460563,0.027746572527388144,-0.060326259616152414,0.03257968708876427,0.051945660173237235,0.19871496291461252,1.4185640764909506,7.138687775114877,-0.40981274039259064,0.016179610270777654,0.01617749293899712,0.05193951619038496,2.7662056252678093,0.9005148175863779,true
0.21875,4.80217894869342,0.2490546474065471,0.08471726815214142,2.76464050039712,-5.66989523538862e-5,-0.005517757113764843,0.028924604121922708,-0.06020329378816105,0.03127868966623834,0.05186284186146583,0.19865277726195615,1.4183554626484995,7.139872304821423,-0.41099117000432767,0.0229806921180524,0.022974626328456378,0.05185045487672192,2.7626941528177795,0.8993801189210158,true
0.28125,4.80217894869342,0.24872916835845954,0.10870557673756358,2.7628268272692686,-7.288982691531952e-5,-0.005517116116898833,0.029686730528001914,-0.06027445511288132,0.030587724584879405,0.05179506449382398,0.19859822042950276,1.4181811464610683,7.140955963220657,-0.4119818060906305,0.02950925704660091,0.02949641715647928,0.05177467679069731,2.759620402230603,0.8983859612354286,true
0.34375,4.80217894869342,0.24835933181211692,0.13283132911596834,2.7605791463002047,-8.91208919801855e-5,-0.00551620759277429,0.029957873842191274,-0.06026781981910737,0.030309945976916098,0.0517180501738051,0.19852986887780244,1.417992539608113,7.1424644947552185,-0.4130736642069894,0.03609775271161525,0.036074257123288225,0.05168760040117482,2.7557873547796774,0.8971431378260201,true
0.40625,4.80217894869342,0.2479560005755729,0.15676978673335296,2.758419583397495,-0.0001053022219169657,-0.005514957246863204,0.03010627881097853,-0.06026251977950353,0.030156240968525,0.05163406095956439,0.19845773811983583,1.417777443543446,7.143976631877875,-0.4143076366561482,0.04265262750737595,0.042613882539860745,0.05159164066123618,2.7517390141198774,0.8958321712751588,true
0.46875,4.80217894869342,0.24748609670329,0.18065226871180767,2.756043390026325,-0.0001214984326751072,-0.0055134416956387905,0.03016581607972777,-0.060237044107086225,0.030071228027358454,0.05153620873929035,0.19837622692467885,1.417520978621764,7.145619213536006,-0.41577069317661924,0.049215941793353556,0.04915644421147141,0.051479871377235864,2.7471631668577583,0.8943517621074812,true
0.53125,4.80217894869342,0.24694677539004303,0.2044246983011654,2.7534484157191788,-0.0001376785223971611,-0.005511651177290099,0.030198339938726834,-0.0602055008475698,0.030007160908842968,0.05142390111414579,0.1982854017311753,1.417220643780132,7.147377625416539,-0.4174757974976685,0.0557753796229727,0.05568882589699276,0.051351755386076364,2.7420642442864924,0.892703614210571,true
0.59375,4.80217894869342,0.24633606931300248,0.22808952738773644,2.7505698457920658,-0.00015386944788945586,-0.005509597262112753,0.030215712743303785,-0.060167063798910805,0.02995135105560702,0.05129672841117796,0.19818405760980873,1.4168771847279689,7.14929950378533,-0.4194223101218669,0.06233588259970405,0.06221512320767193,0.05120690894101154,2.736379227743309,0.8908668610489229,true
0.65625,4.80217894869342,0.24565638802767323,0.25162760513957966,2.747396748081557,-0.00017006067854607223,-0.00550728231427515,0.03022838382075548,-0.06012398514412596,0.02989560132337048,0.05115519239334294,0.19807200669093544,1.416492720837167,7.151402888785855,-0.4216006116055303,0.0688956709186716,0.06873274015694597,0.05104587702593788,2.7301016932812603,0.8888391348848037,true
0.71875,4.80217894869342,0.2449084372714725,0.27502731923712276,2.743916514735028,-0.00018623597944615798,-0.005504710435261413,0.03023896713722334,-0.06007630320310621,0.02983733606588287,0.05099944002255628,0.1979490271042166,1.4160680292194479,7.1537003739549245,-0.4240079984649961,0.07545523887694143,0.0752413498366897,0.050868847488619806,2.7232230879937562,0.8866175063650595,true
0.78125,4.80217894869342,0.2440923904251137,0.29827482176482534,2.740125638858032,-0.00020232947984753647,-0.00550188348617188,0.030249140674933964,-0.06002428787532042,0.02977514720038646,0.05082950740341038,0.1978150791130609,1.415603035458292,7.156193763414802,-0.42664575885780187,0.08201428238565255,0.08173983803996641,0.0506758996887468,2.715744703235692,0.8842023763913895,true
