r,tau,Dtau,Sr,E,nur,Pi,piR,piEta,piPhi,D,T,mu,alpha,phi,ur,v,n,e,P,ok
0.03125,2.8021769486913795,0.3464104757185098,0.0,8.784321378667137,-7.807144178153847e-6,-0.003935938696844936,0.19157264771847013,-0.39845347480242616,0.20688082708395603,0.1236219132700681,0.26573567668143044,1.486537585658868,5.594045949053957,-0.05066092181995932,0.0,0.0,0.12362191327006804,8.784321378667178,2.879668976321664,true
0.09375,2.8021769486913795,0.34519734689805476,0.06701944081581968,8.741308612302582,-2.3463869053444167e-5,-0.003943355860666509,0.1843283539647481,-0.3895362653954911,0.205207911430743,0.12318898956729424,0.26540481959580786,1.486207693634066,5.599776582420213,-0.051967053148992005,0.00568594313917694,0.005685851228278601,0.12318713167859167,8.740927549732753,2.8653613308998107,true
0.15625,2.8021769486913795,0.34496178585667864,0.11232999969531998,8.742184873901133,-3.899612598566913e-5,-0.003944090713182014,0.19094981931280766,-0.38945363049762705,0.19850381118481938,0.12310492598184289,0.26540762438921095,1.4860141484312177,5.59898816716746,-0.05269574150693023,0.009524242397879936,0.009523810449570251,0.1230997142391813,8.741115064276284,2.865458219009596,true
0.21875,2.8021769486913795,0.34445808874058126,0.1603282202024675,8.733076004434139,-5.4724535254407135e-5,-0.003944308462569719,0.19284422876743712,-0.38909626406028774,0.19625203529285062,0.12292517390860833,0.26533079360972084,1.4857554657273897,5.5996344996910175,-0.053685944548007514,0.013606733191132687,0.013605473769028506,0.12291454059348961,8.730894663039791,2.8621208971906134,true
0.28125,2.8021769486913795,0.34388720834831554,0.2057601940943067,8.723076205058298,-7.033785000189773e-5,-0.003943921915790991,0.19402156135429208,-0.38904157921250954,0.19502001785821746,0.12272144644859467,0.2652449613893024,1.4854578882329108,5.6003246223881735,-0.054825213986800694,0.01748212043902923,0.017479449568760866,0.12270392668267331,8.71947963012242,2.8583949840214586,true
0.34375,2.8021769486913795,0.34315271305463435,0.2512664067700754,8.710746552421256,-8.594439826687142e-5,-0.003943496270031072,0.19419314165530455,-0.3887029302214077,0.19450978856610318,0.12245933049120511,0.2651389559586363,1.4850666133025199,5.601087957569697,-0.05632286905365142,0.02138054310751541,0.021375657963871492,0.12243318701066508,8.705375567652382,2.8537955000555266,true
0.40625,2.8021769486913795,0.34228422629096633,0.29638314303627633,8.696938797697554,-0.00010150364034844128,-0.003942963544993863,0.19411229645605713,-0.3882702863761123,0.19415798992005515,0.12214939761417049,0.26501935877267685,1.4845920999535887,5.601825115074002,-0.05813877189110414,0.02526285387635096,0.025254796207474672,0.12211300030522695,8.689453701820907,2.8486089427499564,true
0.46875,2.8021769486913795,0.3412776676690559,0.3413027962145887,8.681093490848195,-0.00011710877789847376,-0.003942337747155994,0.19388280554626855,-0.3877367654406313,0.19385395989436274,0.12179019166810041,0.26488170710471226,1.4840387161325512,5.602647054618556,-0.06025815841310251,0.029149484068474237,0.029137107907012766,0.12174189327934606,8.671148914446,2.8426473478084424,true
0.53125,2.8021769486913795,0.3401373042537008,0.38593269961925103,8.663153293569136,-0.00013271995118922575,-0.003941597019892971,0.19360085090857057,-0.38713027562102914,0.19352942471245857,0.12138323542078433,0.2647254954203212,1.4834100721023864,5.603578415245134,-0.06266841760470684,0.03303558512500659,0.0330175731756645,0.12132143349781865,8.650410732418651,2.8358932688638796,true
0.59375,2.8021769486913795,0.3388626651750555,0.4302463487452103,8.643046085117398,-0.0001483426689904245,-0.003940735317762449,0.19327917358959074,-0.38645128767633113,0.1931721140867404,0.12092836083506604,0.2645500923571903,1.4827062224143184,5.604633168724802,-0.06537052182288376,0.036922242849170075,0.036897101390841236,0.12085148678852983,8.627171241964788,2.8283241102696612,true
0.65625,2.8021769486913795,0.3374544398634609,0.474197756628727,8.62077447540566,-0.00016396400334664518,-0.0039397458476142025,0.19292403084252102,-0.38570126226947193,0.1927772314269509,0.12042581394478054,0.26435544742379496,1.4819269775445505,5.6058121441652595,-0.06836637047420545,0.04080865240204082,0.04077471451961962,0.12033234371108258,8.60143919725337,2.819942690985674,true
0.71875,2.8021769486913795,0.33591366457409877,0.5177493192520874,8.596347217631585,-0.00017957737644363713,-0.00393862284044226,0.1925346374676306,-0.3848795026166064,0.1923448651489758,0.1198759645535486,0.2641415451178613,1.481072260575645,5.607115911716133,-0.07165756305358682,0.044694699107578506,0.04465012445286557,0.11976442071649493,8.573229646091695,2.8107538816112903,true
0.78125,2.8021769486913795,0.33424179891206485,0.5608635675823825,8.56978221867838,-0.0001951440613653795,-0.003937359253665031,0.19211063649993793,-0.3839859411735759,0.19187530467363795,0.11927933354392778,0.26390843282998105,1.4801421209554935,5.608544240452719,-0.07524533729962189,0.048580201379327746,0.04852297713663728,0.11914828824780054,8.542567448611926,2.800765767260982,true
0.84375,2.8021769486913795,0.3324407337875521,0.6035051874967057,8.54109937619793,-0.00021058281939743365,-0.003935946853604832,0.19165180912257934,-0.3830207390841159,0.19136892996153654,0.11863659571634204,0.2636561631641497,1.4791368476078803,5.61009774949575,-0.07913015247487493,0.05246510834253408,0.05239304966616692,0.11848467113631266,8.509479898935757,2.789987185556696,true
0.90625,2.8021769486913795,0.3305129039732371,0.6456397109029215,8.510320803589579,-0.00022586428043469003,-0.003934376177895448,0.19115837490629423,-0.3819843641512662,0.19082598924497196,0.11794861995691854,0.2633847959598026,1.4780570729133076,5.611778263536847,-0.0833112898819009,0.05634937925469013,0.056260129985396444,0.11777449342434752,8.473997029530562,2.77842781044397,true
