r,T0,alpha0
7.875,0.2615028593877122,3.9285121365809883
7.925,0.25931094592547205,3.9425643425402277
7.975,0.25712444408043733,3.957080972050178
8.025,0.25494354759435955,3.9720721934955368
8.075,0.25276844757703976,3.987548352685859
8.125,0.25059933248739225,4.003519975750639
8.175,0.2484363881154086,4.019997772074643
8.225,0.24627979756501706,4.0369926372737375
8.275,0.2441297412378363,4.054515656211306
8.325,0.2419863968178218,4.072578106055423
8.375,0.23984993925679957,4.091191459376862
8.425,0.23772054076088625,4.110367387288034
8.475,0.23559837077779056,4.1301177626229
8.525,0.2334835959849921,4.150454663157904
8.575,0.231376380278795,4.171390374873881
8.625,0.22927688476424896,4.192937395258966
8.675,0.22718526774593628,4.215108436652363
8.725,0.22510168471961686,4.237916429628946
8.775,0.22302628836472718,4.2613745264244915
8.825,0.22095922853772812,4.285496104401394
8.875,0.21890065226629374,4.310294769554644
8.925,0.21685070374433754,4.335784360057773
8.975,0.21480952432786674,4.361978949848523
9.025,0.21277725253166027,4.388892852253788
9.075,0.2107540240267626,4.416540623653507
9.125,0.20873997163878544,4.444937067182994
9.175,0.20673522534701141,4.474097236473203
9.225,0.20473991228429086,4.50403643942834
9.275,0.2027541567377235,4.534770242040222
9.325,0.20077808015011891,4.566314472238593
9.375,0.19881180112222438,4.598685223776744
9.425,0.19685543541571437,4.631898860151479
9.475,0.1949090959569312,4.6659720185565785
9.525,0.19297289284136804,4.70092161386875
9.575000000000001,0.19104693333888595,4.736764842664968
9.625,0.1891313218996549,4.773519187270056
9.675,0.18722616016080862,4.811202419833263
9.725,0.18533154695380596,4.849832606432445
9.775,0.18344757831248495,4.8894281112044755
9.825000000000001,0.18157434748180368,4.930007600500291
9.875,0.1797119449272553,4.971590047062866
9.925,0.1778604583449463,5.014194734226529
9.975,0.17601997267233033,5.057841260135489
10.025,0.1741905700995839,5.102549541979789
10.075000000000001,0.17237233008161515,5.148339820246427
10.125,0.17056532935069355,5.195232662983451
10.175,0.16876964192969074,5.24324897007456
10.225,0.1669853391459202,5.292409977521779
10.275,0.16521248964556481,5.3427372617334195
10.325000000000001,0.16345115940868238,5.394252743814498
10.375,0.16170141176477465,5.446978693856709
10.425,0.15996330740891138,5.500937735224657
10.475,0.15823690441839638,5.556152848835064
10.525,0.1565222582699637,5.612647377425452
10.575000000000001,0.15481942185749265,5.670445029808561
10.625,0.15312844551022967,5.729569885108648
10.675,0.15144937701150543,5.790046396975482
10.725,0.1497822616179347,5.8518993977718425
10.775,0.1481271420790874,5.915154102729926
10.825000000000001,0.14648405865761874,5.979836114071933
10.875,0.14485304914984637,6.045971425089888
10.925,0.14323414890676203,6.113586424179466
10.975,0.14162739085546702,6.182707898822336
11.025,0.14003280552101668,6.253363039511431
11.075000000000001,0.13845042104866506,6.325579443612993
11.125,0.136880263226495,6.3993851191593185
11.175,0.13532235550842212,6.474808488565613
11.225,0.13377671903756183,6.551878392264129
11.275,0.13224337266994549,6.630624092248488
11.325000000000001,0.13072233299857447,6.711075275520858
11.375,0.12921361437779993,6.79326205743414
11.425,0.1277172289480163,6.877214984921158
11.475,0.12623318666065586,6.962965039602571
11.525,0.12476149530347304,7.0505436407646185
11.575000000000001,0.12330216052610667,7.13998264819769
11.625,0.12185518586590678,7.231314364886401
11.675,0.12042057277401566,7.324571539541199
11.725,0.11899832064169119,7.419787368961351
11.775,0.117588426826859,7.516995500218902
11.825000000000001,0.1161908866808841,7.616230032652417
11.875,0.1148056935755489,7.717525519659234
11.925,0.1134328389302254,7.820916970274564
11.975,0.11207231223923242,7.92643985052497
12.025,0.11072410109936394,8.034130084543797
12.075000000000001,0.1093881912375786,8.144024055435416
