r,T0,alpha0
6.3875,0.3115717878529968,-1.3991431402793684
6.4125000000000005,0.308785482698287,-1.382261672737413
6.4375,0.30598994864141377,-1.363210687988652
6.4625,0.30319441458454044,-1.345038540296922
6.4875,0.3003988805276672,-1.3278869796054698
6.5125,0.2975992431325622,-1.3086923243827053
6.5375000000000005,0.2947955023992254,-1.2871912627896716
6.5625,0.29199176166588875,-1.2666105835351036
6.5875,0.289188020932552,-1.247109932100941
6.6125,0.28638533681006195,-1.2254572370927679
6.6375,0.28358370929841836,-1.2013549240669548
6.6625000000000005,0.2807820817867748,-1.1782187943108189
6.6875,0.2779804542751313,-1.1562290005042155
6.7125,0.2751853228177167,-1.131972485240582
6.7375,0.27239668741453116,-1.105111932478094
6.7625,0.2696080520113456,-1.0792675020866036
6.7875000000000005,0.26681941660816,-1.0546426547666188
6.8125,0.2640431195679407,-1.0276253777582418
6.8375,0.26127916089068753,-0.9978310620161306
6.8625,0.2585152022134345,-0.9691042245192971
6.8875,0.2557512435361814,-0.9416740942623442
6.9125000000000005,0.2530062230873129,-0.911735485858066
6.9375,0.25028014086682915,-0.8788502319592106
6.9625,0.24755405864634528,-0.8470832049522548
6.9875,0.24482797642586154,-0.8166913261388952
7.0125,0.24212851992645001,-0.7837136137418295
7.0375000000000005,0.23945568914811077,-0.747654579708114
7.0625,0.23678285836977164,-0.7127637353708144
7.0875,0.2341100275914324,-0.6793269562974253
7.1125,0.2314734296296192,-0.6433297184672532
7.1375,0.22887306448433187,-0.6042214879414384
7.1625000000000005,0.22627269933904454,-0.5663370336183459
7.1875,0.2236723341937573,-0.5299921891840661
7.2125,0.2211200934069765,-0.49127699861425767
7.2375,0.21861597697870233,-0.4495939115636754
7.2625,0.2161118605504281,-0.40920960326583594
7.2875000000000005,0.2136077441221539,-0.3704711620359074
7.3125,0.211165623519269,-0.32975682210796264
7.3375,0.20878549874177332,-0.28643268344355816
7.3625,0.2064053739642777,-0.24451997644050744
7.3875,0.20402524918678197,-0.20439883147228013
7.4125000000000005,0.2017202091607426,-0.16283195346418347
7.4375,0.19949025388615962,-0.11915459215183086
7.4625,0.19726029861157657,-0.07705131362711656
7.4875,0.19503034333699357,-0.03693721073358987
7.5125,0.1928832148233544,0.004162269406940029
7.5375000000000005,0.19081891307065912,0.04695087286963605
7.5625,0.18875461131796395,0.08795902745800066
7.5875,0.18669030956526864,0.12673557389379098
7.6125,0.18470769921212354,0.16636244129917954
7.6375,0.1828067802585285,0.20760520106315636
7.6625000000000005,0.18090586130493344,0.24684645220936327
7.6875,0.17900494235133846,0.28359990724085044
7.7125,0.17717590978954637,0.3214949885460438
7.7375,0.17541876361955733,0.3613793155468652
7.7625,0.1736616174495682,0.39905646722864013
7.7875000000000005,0.17190447127957909,0.4340065329174445
7.8125,0.17020422131818044,0.4707701536964635
7.8375,0.16856086756537214,0.510292876044661
7.8625,0.1669175138125639,0.5474437997329524
7.8875,0.1652741600597556,0.5816713739492535
7.9125000000000005,0.16367088024285573,0.6186260506407962
7.9375,0.16210767436186435,0.6593545423761906
7.9625,0.16054446848087292,0.6975960340477867
7.9875,0.15898126259988155,0.7327673602085705
8.012500000000001,0.15744199014896476,0.7717226401708374
8.037500000000001,0.1559266511281227,0.8156145750755758
8.062500000000002,0.15441131210728062,0.8569590844275333
8.0875,0.15289597308643865,0.895139813977574
8.1125,0.15139009050896343,0.938256297819162
8.137500000000001,0.14989366437485502,0.9875753348507396
8.162500000000001,0.14839723824074663,1.034346580202723
8.187500000000002,0.14690081210663822,1.0779171615172327
8.2125,0.14540203295214088,1.1276147244608763
8.2375,0.14390090077725431,1.184833791340534
8.262500000000001,0.14239976860236778,1.2395730019903888
8.287500000000001,0.14089863642748124,1.2911384846518459
8.312500000000002,0.13938683957661346,1.3500093024217232
8.3375,0.13786437804976462,1.4177277778192814
8.3625,0.13634191652291563,1.4831174149297977
8.387500000000001,0.13481945499606668,1.5454394524796615
8.412500000000001,0.13328283893306497,1.616110054823521
8.437500000000002,0.1317320683339105,1.6968391910034237
8.4625,0.13018129773475615,1.7754913774580734
8.4875,0.1286305271356017,1.8512826095195192
8.512500000000001,0.1278551418360245,1.8877972332059278
8.537500000000001,0.1278551418360245,1.8877972332059278
8.562500000000002,0.1278551418360245,1.8877972332059278
8.5875,0.1278551418360245,1.8877972332059278
8.6125,0.1278551418360245,1.8877972332059278
8.637500000000001,0.1278551418360245,1.8877972332059278
8.662500000000001,0.1278551418360245,1.8877972332059278
8.687500000000002,0.1278551418360245,1.8877972332059278
8.7125,0.1278551418360245,1.8877972332059278
8.7375,0.1278551418360245,1.8877972332059278
8.762500000000001,0.1278551418360245,1.8877972332059278
8.787500000000001,0.1278551418360245,1.8877972332059278
8.812500000000002,0.1278551418360245,1.8877972332059278
8.8375,0.1278551418360245,1.8877972332059278
8.8625,0.1278551418360245,1.8877972332059278
8.887500000000001,0.1278551418360245,1.8877972332059278
8.912500000000001,0.1278551418360245,1.8877972332059278
8.937500000000002,0.1278551418360245,1.8877972332059278
8.9625,0.1278551418360245,1.8877972332059278
8.9875,0.1278551418360245,1.8877972332059278
9.012500000000001,0.1278551418360245,1.8877972332059278
9.037500000000001,0.1278551418360245,1.8877972332059278
9.062500000000002,0.1278551418360245,1.8877972332059278
9.0875,0.1278551418360245,1.8877972332059278
9.1125,0.1278551418360245,1.8877972332059278
9.137500000000001,0.1278551418360245,1.8877972332059278
9.162500000000001,0.1278551418360245,1.8877972332059278
9.187500000000002,0.1278551418360245,1.8877972332059278
9.2125,0.1278551418360245,1.8877972332059278
9.2375,0.1278551418360245,1.8877972332059278
9.262500000000001,0.1278551418360245,1.8877972332059278
9.287500000000001,0.1278551418360245,1.8877972332059278
9.312500000000002,0.1278551418360245,1.8877972332059278
9.3375,0.1278551418360245,1.8877972332059278
9.3625,0.1278551418360245,1.8877972332059278
9.387500000000001,0.1278551418360245,1.8877972332059278
9.412500000000001,0.1278551418360245,1.8877972332059278
9.437500000000002,0.1278551418360245,1.8877972332059278
9.4625,0.1278551418360245,1.8877972332059278
9.4875,0.1278551418360245,1.8877972332059278
9.512500000000001,0.1278551418360245,1.8877972332059278
9.537500000000001,0.1278551418360245,1.8877972332059278
9.562500000000002,0.1278551418360245,1.8877972332059278
9.587500000000002,0.1278551418360245,1.8877972332059278
9.6125,0.1278551418360245,1.8877972332059278
9.637500000000001,0.1278551418360245,1.8877972332059278
9.662500000000001,0.1278551418360245,1.8877972332059278
9.687500000000002,0.1278551418360245,1.8877972332059278
9.712500000000002,0.1278551418360245,1.8877972332059278
9.7375,0.1278551418360245,1.8877972332059278
9.762500000000001,0.1278551418360245,1.8877972332059278
9.787500000000001,0.1278551418360245,1.8877972332059278
9.812500000000002,0.1278551418360245,1.8877972332059278
9.837500000000002,0.1278551418360245,1.8877972332059278
9.8625,0.1278551418360245,1.8877972332059278
9.887500000000001,0.1278551418360245,1.8877972332059278
9.912500000000001,0.1278551418360245,1.8877972332059278
9.937500000000002,0.1278551418360245,1.8877972332059278
9.962500000000002,0.1278551418360245,1.8877972332059278
9.9875,0.1278551418360245,1.8877972332059278
10.012500000000001,0.1278551418360245,1.8877972332059278
10.037500000000001,0.1278551418360245,1.8877972332059278
10.062500000000002,0.1278551418360245,1.8877972332059278
10.087500000000002,0.1278551418360245,1.8877972332059278
10.1125,0.1278551418360245,1.8877972332059278
10.137500000000001,0.1278551418360245,1.8877972332059278
10.162500000000001,0.1278551418360245,1.8877972332059278
10.187500000000002,0.1278551418360245,1.8877972332059278
10.212500000000002,0.1278551418360245,1.8877972332059278
10.2375,0.1278551418360245,1.8877972332059278
10.262500000000001,0.1278551418360245,1.8877972332059278
10.287500000000001,0.1278551418360245,1.8877972332059278
10.312500000000002,0.1278551418360245,1.8877972332059278
10.337500000000002,0.1278551418360245,1.8877972332059278
10.3625,0.1278551418360245,1.8877972332059278
10.387500000000001,0.1278551418360245,1.8877972332059278
10.412500000000001,0.1278551418360245,1.8877972332059278
10.437500000000002,0.1278551418360245,1.8877972332059278
10.462500000000002,0.1278551418360245,1.8877972332059278
10.4875,0.1278551418360245,1.8877972332059278
10.512500000000001,0.1278551418360245,1.8877972332059278
10.537500000000001,0.1278551418360245,1.8877972332059278
10.562500000000002,0.1278551418360245,1.8877972332059278
10.587500000000002,0.1278551418360245,1.8877972332059278
10.6125,0.1278551418360245,1.8877972332059278
10.637500000000001,0.1278551418360245,1.8877972332059278
10.662500000000001,0.1278551418360245,1.8877972332059278
10.687500000000002,0.1278551418360245,1.8877972332059278
10.712500000000002,0.1278551418360245,1.8877972332059278
10.7375,0.1278551418360245,1.8877972332059278
10.762500000000001,0.1278551418360245,1.8877972332059278
10.787500000000001,0.1278551418360245,1.8877972332059278
10.812500000000002,0.1278551418360245,1.8877972332059278
10.837500000000002,0.1278551418360245,1.8877972332059278
10.8625,0.1278551418360245,1.8877972332059278
10.887500000000001,0.1278551418360245,1.8877972332059278
10.912500000000001,0.1278551418360245,1.8877972332059278
10.937500000000002,0.1278551418360245,1.8877972332059278
10.962500000000002,0.1278551418360245,1.8877972332059278
10.9875,0.1278551418360245,1.8877972332059278
11.012500000000001,0.1278551418360245,1.8877972332059278
11.037500000000001,0.1278551418360245,1.8877972332059278
11.062500000000002,0.1278551418360245,1.8877972332059278
11.087500000000002,0.1278551418360245,1.8877972332059278
11.1125,0.1278551418360245,1.8877972332059278
11.137500000000001,0.1278551418360245,1.8877972332059278
11.162500000000001,0.1278551418360245,1.8877972332059278
11.187500000000002,0.1278551418360245,1.8877972332059278
11.212500000000002,0.1278551418360245,1.8877972332059278
11.2375,0.1278551418360245,1.8877972332059278
11.262500000000001,0.1278551418360245,1.8877972332059278
11.287500000000001,0.1278551418360245,1.8877972332059278
11.312500000000002,0.1278551418360245,1.8877972332059278
11.337500000000002,0.1278551418360245,1.8877972332059278
11.3625,0.1278551418360245,1.8877972332059278
11.387500000000001,0.1278551418360245,1.8877972332059278
11.412500000000001,0.1278551418360245,1.8877972332059278
11.437500000000002,0.1278551418360245,1.8877972332059278
11.462500000000002,0.1278551418360245,1.8877972332059278
11.4875,0.1278551418360245,1.8877972332059278
11.512500000000001,0.1278551418360245,1.8877972332059278
11.537500000000001,0.1278551418360245,1.8877972332059278
11.562500000000002,0.1278551418360245,1.8877972332059278
11.587500000000002,0.1278551418360245,1.8877972332059278
11.6125,0.1278551418360245,1.8877972332059278
11.637500000000001,0.1278551418360245,1.8877972332059278
11.662500000000001,0.1278551418360245,1.8877972332059278
11.687500000000002,0.1278551418360245,1.8877972332059278
11.712500000000002,0.1278551418360245,1.8877972332059278
11.7375,0.1278551418360245,1.8877972332059278
11.762500000000001,0.1278551418360245,1.8877972332059278
11.787500000000001,0.1278551418360245,1.8877972332059278
11.812500000000002,0.1278551418360245,1.8877972332059278
11.837500000000002,0.1278551418360245,1.8877972332059278
11.8625,0.1278551418360245,1.8877972332059278
11.887500000000001,0.1278551418360245,1.8877972332059278
11.912500000000001,0.1278551418360245,1.8877972332059278
11.937500000000002,0.1278551418360245,1.8877972332059278
11.962500000000002,0.1278551418360245,1.8877972332059278
11.9875,0.1278551418360245,1.8877972332059278
12.012500000000001,0.1278551418360245,1.8877972332059278
12.037500000000001,0.1278551418360245,1.8877972332059278
12.062500000000002,0.1278551418360245,1.8877972332059278
12.087500000000002,0.1278551418360245,1.8877972332059278
12.1125,0.1278551418360245,1.8877972332059278
12.137500000000001,0.1278551418360245,1.8877972332059278
12.162500000000001,0.1278551418360245,1.8877972332059278
12.187500000000002,0.1278551418360245,1.8877972332059278
12.212500000000002,0.1278551418360245,1.8877972332059278
12.2375,0.1278551418360245,1.8877972332059278
12.262500000000001,0.1278551418360245,1.8877972332059278
12.287500000000001,0.1278551418360245,1.8877972332059278
12.312500000000002,0.1278551418360245,1.8877972332059278
12.337500000000002,0.1278551418360245,1.8877972332059278
12.3625,0.1278551418360245,1.8877972332059278
12.387500000000001,0.1278551418360245,1.8877972332059278
12.412500000000001,0.1278551418360245,1.8877972332059278
12.437500000000002,0.1278551418360245,1.8877972332059278
12.462500000000002,0.1278551418360245,1.8877972332059278
12.4875,0.1278551418360245,1.8877972332059278
12.512500000000001,0.1278551418360245,1.8877972332059278
12.537500000000001,0.1278551418360245,1.8877972332059278
12.562500000000002,0.1278551418360245,1.8877972332059278
12.587500000000002,0.1278551418360245,1.8877972332059278
12.6125,0.1278551418360245,1.8877972332059278
12.637500000000001,0.1278551418360245,1.8877972332059278
12.662500000000001,0.1278551418360245,1.8877972332059278
12.687500000000002,0.1278551418360245,1.8877972332059278
12.712500000000002,0.1278551418360245,1.8877972332059278
12.7375,0.1278551418360245,1.8877972332059278
12.762500000000001,0.1278551418360245,1.8877972332059278
12.787500000000001,0.1278551418360245,1.8877972332059278
12.812500000000002,0.1278551418360245,1.8877972332059278
12.837500000000002,0.1278551418360245,1.8877972332059278
12.8625,0.1278551418360245,1.8877972332059278
12.887500000000001,0.1278551418360245,1.8877972332059278
12.912500000000001,0.1278551418360245,1.8877972332059278
12.937500000000002,0.1278551418360245,1.8877972332059278
12.962500000000002,0.1278551418360245,1.8877972332059278
12.9875,0.1278551418360245,1.8877972332059278
13.012500000000001,0.1278551418360245,1.8877972332059278
13.037500000000001,0.1278551418360245,1.8877972332059278
13.062500000000002,0.1278551418360245,1.8877972332059278
13.087500000000002,0.1278551418360245,1.8877972332059278
13.1125,0.1278551418360245,1.8877972332059278
13.137500000000001,0.1278551418360245,1.8877972332059278
13.162500000000001,0.1278551418360245,1.8877972332059278
13.187500000000002,0.1278551418360245,1.8877972332059278
13.212500000000002,0.1278551418360245,1.8877972332059278
13.2375,0.1278551418360245,1.8877972332059278
13.262500000000001,0.1278551418360245,1.8877972332059278
13.287500000000001,0.1278551418360245,1.8877972332059278
13.312500000000002,0.1278551418360245,1.8877972332059278
13.337500000000002,0.1278551418360245,1.8877972332059278
13.3625,0.1278551418360245,1.8877972332059278
13.387500000000001,0.1278551418360245,1.8877972332059278
13.412500000000001,0.1278551418360245,1.8877972332059278
13.437500000000002,0.1278551418360245,1.8877972332059278
13.462500000000002,0.1278551418360245,1.8877972332059278
13.4875,0.1278551418360245,1.8877972332059278
13.512500000000001,0.1278551418360245,1.8877972332059278
13.537500000000001,0.1278551418360245,1.8877972332059278
13.562500000000002,0.1278551418360245,1.8877972332059278
13.587500000000002,0.1278551418360245,1.8877972332059278
13.6125,0.1278551418360245,1.8877972332059278
13.637500000000001,0.1278551418360245,1.8877972332059278
13.662500000000001,0.1278551418360245,1.8877972332059278
13.687500000000002,0.1278551418360245,1.8877972332059278
13.712500000000002,0.1278551418360245,1.8877972332059278
13.7375,0.1278551418360245,1.8877972332059278
13.762500000000001,0.1278551418360245,1.8877972332059278
13.787500000000001,0.1278551418360245,1.8877972332059278
13.812500000000002,0.1278551418360245,1.8877972332059278
13.837500000000002,0.1278551418360245,1.8877972332059278
13.8625,0.1278551418360245,1.8877972332059278
13.887500000000001,0.1278551418360245,1.8877972332059278
13.912500000000001,0.1278551418360245,1.8877972332059278
13.937500000000002,0.1278551418360245,1.8877972332059278
13.962500000000002,0.1278551418360245,1.8877972332059278
13.9875,0.1278551418360245,1.8877972332059278
14.012500000000001,0.1278551418360245,1.8877972332059278
