r,tau,Dtau,Sr,E,nur,Pi,piR,piEta,piPhi,D,T,mu,alpha,phi,ur,v,n,e,P,ok
0.03125,1.0021751486895778,0.3963123659150096,0.0,38.48788127511989,3.213888577110676e-6,-0.0017377082799438434,2.148197207939054,-4.3067295597216635,2.1585323517826094,0.39545219858347014,0.38494877355088747,1.6675192692498046,4.331795251269636,0.43517288730278236,0.0,0.0,0.39545219858347036,38.4878812751201,12.688568497808882,true
0.09375,1.0021751486895778,0.39599567007952174,0.07224102216393993,38.44522791133258,9.598795765983366e-6,-0.0017395672862722776,2.139667652761737,-4.296733671081243,2.157066018319506,0.39513619011339185,0.3848413674416725,1.6673660916462263,4.3326061923395915,0.43489631262572803,0.0013564472056826315,0.0013564459577874988,0.39513581357843397,38.4451299202903,12.674418880534072,true
0.15625,1.0021751486895778,0.3956142524931501,0.1253853885233491,38.414999141641516,1.6064598297017842e-5,-0.0017400307631310376,2.1444961501652613,-4.294685827870519,2.150189677705258,0.3947556003663098,0.3847657588925233,1.6671035960793674,4.332775351106645,0.4342995503558946,0.002355893439109628,0.002355886901257032,0.3947544670316419,38.41470374784726,12.664404281691597,true
0.21875,1.0021751486895778,0.39503278052919766,0.17634148054545332,38.37575328542609,2.2494559866661883e-5,-0.0017405032859686732,2.144835801811403,-4.291828162188458,2.146992360377055,0.39417539044520694,0.3846679351765051,1.666677814489595,4.332770324942314,0.4333031148362154,0.0033165610817502142,0.003316542841515515,0.3941731479779699,38.375168441351306,12.651422078031784,true
0.28125,1.0021751486895778,0.39425550862394737,0.22736160663996302,38.32446728070566,2.8981066602549887e-5,-0.0017411030213736224,2.14335778257646,-4.287908677013659,2.144550894437199,0.3933998055524199,0.38454005946198105,1.6661035399817825,4.332717746787855,0.4319538001169029,0.004281758234718503,0.0042817189855502615,0.39339607532582255,38.32349378219809,12.634459865067086,true
0.34375,1.0021751486895778,0.393298743145798,0.2779123256496673,38.26139836899577,3.5426281503124185e-5,-0.0017418234277961978,2.141168475178808,-4.283090360959006,2.1419218857801985,0.3924451166645539,0.3843826195593485,1.665395189266876,4.332649564582458,0.43028789765906406,0.005242274127248709,0.005242202096117575,0.39243953858844516,38.25994149641996,12.613599176190549,true
0.40625,1.0021751486895778,0.39215916422149555,0.3282615280069251,38.18584307445854,4.187379573396348e-5,-0.0017426748354275358,2.138387341895842,-4.2773179878588605,2.1389306459630184,0.39130801111389985,0.3841937138074583,1.6645513210885794,4.332583437121989,0.42830300230015106,0.0062041402333885744,0.006204020833950138,0.391300220562412,38.1838065331,12.588606014093049,true
0.46875,1.0021751486895778,0.3908354648278919,0.3782404419343306,38.09791348473495,4.836625872947541e-5,-0.001743649923862809,2.135128363336661,-4.270617310916873,2.135488947580212,0.38998718471410887,0.38397350412810416,1.663569287228023,4.33251062727758,0.4259910787319631,0.007165074729415128,0.007164890815133258,0.38997682793073307,38.09520343326686,12.5595190932214,true
0.53125,1.0021751486895778,0.3893266489271351,0.42781436587957633,37.99756661172797,5.489943667007539e-5,-0.0017447453302072043,2.131382984339581,-4.262974174737014,2.131591190397433,0.3884816435891571,0.383721726307611,1.6624471472622198,4.332429031994704,0.4233462327645055,0.00812535246666082,0.008125084256560906,0.3884683741344874,37.99409058395917,12.526324930704211,true
0.59375,1.0021751486895778,0.3876348310971472,0.4769010405302372,37.88488027168533,6.146391986979513e-5,-0.0017459547010150109,2.127148256597862,-4.2543852658642916,2.1272370092664294,0.38679349772742816,0.3834383877508152,1.6611854285470986,4.332339905483464,0.4203685225482642,0.009084319720457451,0.009083944902527851,0.3867769803628107,37.88054812890939,12.489049561017097,true
0.65625,1.0021751486895778,0.38576347824115503,0.5254568002954842,37.75995149709891,6.80269329011719e-5,-0.0017472703027553022,2.1224167935866154,-4.244847926592952,2.1224311330063363,0.3849262065074861,0.3831235140605471,1.6597857917177652,4.332247253963796,0.41706078028015103,0.010042039073185231,0.010041532779069521,0.3849061164451533,37.75467510541493,12.44772484636683,true
0.71875,1.0021751486895778,0.3837167799044705,0.573446611484268,37.62294115474444,7.452467999208246e-5,-0.0017486815996785483,2.1171966767151664,-4.234369591921759,2.1171729152065923,0.3828839503815377,0.38277726976749155,1.6582502566612618,4.3321544606567794,0.4134264732004253,0.010998706859070378,0.010998041654100415,0.3828599738735849,37.616634365025135,12.402403685784229,true
0.78125,1.0021751486895778,0.38149867443452773,0.6208496601795013,37.47402672527049,8.078310909373727e-5,-0.0017501764637714579,2.1115007653152524,-4.22296163751378,2.1114608721985277,0.3806706591491188,0.3823998427176616,1.65658041556076,4.332063537965071,0.4094677823295248,0.011954771313207636,0.011953917137384642,0.3806424943888902,37.466605139878205,12.353144537027681,true
0.84375,1.0021751486895778,0.379111905348184,0.6676446878811191,37.31337247310251,8.647232834850943e-5,-0.0017517421527423263,2.105340212924955,-4.210635227435284,2.105295014510329,0.3782890703724817,0.3819913731823555,1.6547765877699336,4.331973714442955,0.40518346391044335,0.01291066397454418,0.012909588100452464,0.3782564304811601,37.30475345518473,12.30000188142869,true
0.90625,1.0021751486895778,0.37655821616531737,0.7137963476137297,37.14113457326588,9.145459999963213e-5,-0.0017533654199244526,2.0987233036021884,-4.197400531512189,2.0986772279100006,0.37574092378732066,0.3815519670431473,1.6528379670925324,4.331881656648944,0.40056920234734084,0.013866535840074664,0.013865202897881367,0.3757035371954874,37.13123764207864,12.2430279949328,true
0.96875,1.0021751486895778,0.37384038039008827,0.7592584006380911,36.95748649291917,9.609232673310058e-5,-0.0017550321933325827,2.0916574605805303,-4.183268098324344,2.091610637743814,0.3730289868781058,0.38108175088315105,1.650764573541362,4.331785948069517,0.39562265364837734,0.014822305244802516,0.01482067727738502,0.3729865922611134,36.94623376919338,12.182280710364516,true
1.03125,1.0021751486895778,0.37096241698036847,0.8039896567564375,36.762617932231144,0.00010018422368175685,-0.0017567276958044518,2.0841488087396263,-4.168248543315032,2.084099734575406,0.3701572698798516,0.3805808677568959,1.6485575209359005,4.3316878503439415,0.39034416472767813,0.015777963656921606,0.015776000107750193,0.3701096239297893,36.74993419131973,12.117822850894331,true
1.09375,1.0021751486895778,0.36792845121708395,0.8479562274792152,36.55671738438341,0.00010367464092415756,-0.0017584367644707041,2.0762017007141718,-4.152351781349843,2.076150080635671,0.36712988911986005,0.38004943825794485,1.6462179292856374,4.331588902831968,0.38473397028519546,0.01673362779288044,0.016731285457255562,0.3670767647355651,36.54252998668645,12.049716780092238,true
1.15625,1.0021751486895778,0.3647427639459143,0.8911197210046198,36.33997651876375,0.00010657694441402927,-0.001760143689352782,2.0678207736819716,-4.13558804336694,2.067767269684968,0.3639511161525447,0.37948757297722596,1.6437469665317155,4.3314908934590095,0.3787922893073026,0.017689306416993882,0.017686539472087218,0.36389230257395644,36.324215694644074,11.978025963811515,true
1.21875,1.0021751486895778,0.3614098362014091,0.9334366206752969,36.11260768654512,0.00010897254774968609,-0.0017618317486146132,2.0590124665010294,-4.117969120213444,2.0589566537124147,0.36062542228669375,0.37889541969247686,1.6411458335755789,4.33139528291892,0.3725192394517124,0.018644875179504874,0.018641635252450273,0.3605607251963538,36.09520690153138,11.902820820546985,true
1.28125,1.0021751486895778,0.35793431852327057,0.9748703868763031,35.8748395236273,0.00011087275474753836,-0.0017634833547715799,2.0497835191124394,-4.099507601712059,2.0497240825996195,0.35715744796834925,0.37827315209458023,1.6384157598464857,4.331303320825767,0.36591483979248246,0.019600315777894995,0.01959655191237338,0.35708669040951313,35.855735425483246,11.824177125201604,true
1.34375,1.0021751486895778,0.3543209569046135,1.0153922249990277,35.62689896571577,0.00011221785201898992,-0.0017650805804082827,2.040139514585236,-4.080215656890452,2.040076142305216,0.3535519288897912,0.3776209226642077,1.6355580056268442,4.331216591727978,0.35897906469389823,0.020555743297202653,0.02055140187565028,0.35347495213996394,35.60603123203863,11.742170002085599,true
1.40625,1.0021751486895778,0.35057460403733964,1.054969345597631,35.36901430311099,0.00011300557633605725,-0.0017666051175980989,2.030086194147034,-4.06010567784166,2.0300194836946264,0.34981370721050437,0.3769388722825303,1.6325738675295278,4.331136923192815,0.35171184846692743,0.02151116942958485,0.021506194220026534,0.3497303708099986,35.346325927468655,11.656875086181733,true
1.46875,1.0021751486895778,0.34670028044364587,1.0935641778898404,35.101432190603155,0.00011329344844657085,-0.0017680378504652608,2.0196308812074193,-4.039191446661638,2.019560565454219,0.34594779255600533,0.3762271770254113,1.6294646830087776,4.33106586263097,0.3441130543316205,0.022466471371906143,0.02246080362775884,0.34585797432445803,35.07686986034938,11.568374205899973,true
1.53125,1.0021751486895778,0.34270315497809,1.13114594710992,34.824414345601646,0.00011307620808394104,-0.0017693589776535505,2.008781273225708,-4.017487529802585,2.0087062565768767,0.3419593425622269,0.3754860395922856,1.6262318347118812,4.331004786430127,0.3361824978871321,0.023421626593991073,0.02341520500469287,0.3418629393963502,34.797928331360076,11.476754124782602,true
